,ELCC,latitude,longitude
0,25 ,36.0,-110.625
1,10 ,43.0,-105.625
2,10 ,44.0,-103.125
3,19 ,41.0,-113.125
4,11 ,35.0,-119.375
5,7 ,40.0,-101.875
6,16 ,35.0,-111.875
7,3 ,44.0,-114.375
8,11 ,44.0,-109.375
9,8 ,39.0,-113.125
10,7 ,37.0,-103.125
11,13 ,49.0,-106.875
12,8 ,41.0,-121.875
13,7 ,39.0,-106.875
14,14 ,32.0,-105.625
15,25 ,34.0,-109.375
16,17 ,47.0,-104.375
17,44 ,33.0,-124.375
18,14 ,46.0,-104.375
19,28 ,33.0,-118.125
20,61 ,38.0,-124.375
21,14 ,47.0,-108.125
22,8 ,44.0,-124.375
23,6 ,42.0,-105.625
24,14 ,43.0,-103.125
25,3 ,48.0,-116.875
26,38 ,32.0,-124.375
27,16 ,40.0,-113.125
28,16 ,37.0,-111.875
29,6 ,44.0,-116.875
30,10 ,47.0,-124.375
31,42 ,49.0,-113.125
32,3 ,48.0,-119.375
33,0 ,46.0,-114.375
34,25 ,37.0,-109.375
35,13 ,45.0,-103.125
36,8 ,35.0,-106.875
37,7 ,38.0,-115.625
38,11 ,37.0,-114.375
39,13 ,40.0,-108.125
40,14 ,34.0,-101.875
41,11 ,38.0,-101.875
42,46 ,34.0,-120.625
43,7 ,45.0,-106.875
44,14 ,33.0,-101.875
45,19 ,42.0,-115.625
46,10 ,44.0,-113.125
47,52 ,35.0,-124.375
48,13 ,36.0,-114.375
49,13 ,42.0,-103.125
50,14 ,32.0,-101.875
51,9 ,43.0,-109.375
52,0 ,47.0,-121.875
53,5 ,38.0,-113.125
54,8 ,37.0,-106.875
55,11 ,36.0,-119.375
56,8 ,44.0,-111.875
57,5 ,34.0,-111.875
58,20 ,42.0,-108.125
59,5 ,43.0,-108.125
60,55 ,40.0,-124.375
61,13 ,49.0,-108.125
62,8 ,40.0,-110.625
63,19 ,47.0,-106.875
64,2 ,37.0,-119.375
65,21 ,41.0,-114.375
66,46 ,35.0,-121.875
67,30 ,36.0,-109.375
68,13 ,32.0,-103.125
69,5 ,43.0,-123.125
70,4 ,40.0,-111.875
71,6 ,39.0,-103.125
72,32 ,48.0,-111.875
73,11 ,48.0,-108.125
74,19 ,33.0,-115.625
75,2 ,49.0,-120.625
76,13 ,33.0,-103.125
77,27 ,42.0,-113.125
78,0 ,47.0,-115.625
79,13 ,47.0,-109.375
80,2 ,40.0,-105.625
81,7 ,39.0,-115.625
82,13 ,36.0,-105.625
83,22 ,43.0,-115.625
84,2 ,41.0,-123.125
85,39 ,38.0,-123.125
86,10 ,36.0,-104.375
87,8 ,39.0,-111.875
88,16 ,41.0,-115.625
89,25 ,33.0,-116.875
90,13 ,49.0,-105.625
91,0 ,49.0,-116.875
92,49 ,35.0,-123.125
93,28 ,35.0,-116.875
94,21 ,38.0,-116.875
95,13 ,34.0,-103.125
96,8 ,36.0,-115.625
97,24 ,35.0,-110.625
98,0 ,45.0,-116.875
99,19 ,39.0,-121.875
100,48 ,33.0,-123.125
101,49 ,34.0,-123.125
102,10 ,37.0,-101.875
103,0 ,47.0,-114.375
104,10 ,42.0,-110.625
105,0 ,45.0,-114.375
106,47 ,37.0,-123.125
107,21 ,34.0,-119.375
108,5 ,44.0,-108.125
109,8 ,36.0,-103.125
110,30 ,37.0,-116.875
111,0 ,45.0,-115.625
112,3 ,45.0,-121.875
113,2 ,41.0,-105.625
114,3 ,42.0,-123.125
115,42 ,32.0,-123.125
116,3 ,39.0,-119.375
117,7 ,36.0,-120.625
118,5 ,32.0,-111.875
119,5 ,45.0,-111.875
120,50 ,33.0,-121.875
121,14 ,37.0,-113.125
122,13 ,32.0,-108.125
123,5 ,47.0,-116.875
124,10 ,46.0,-101.875
125,14 ,49.0,-104.375
126,2 ,47.0,-123.125
