,ELCC,latitude,longitude
0,28 ,38.0,-123.125
1,22 ,40.0,-118.125
2,30 ,41.0,-124.375
3,19 ,42.0,-114.375
4,17 ,45.0,-111.875
5,14 ,42.0,-106.875
6,17 ,49.0,-111.875
7,28 ,37.0,-124.375
8,25 ,43.0,-121.875
9,14 ,49.0,-108.125
10,16 ,41.0,-114.375
11,25 ,43.0,-120.625
12,16 ,33.0,-113.125
13,19 ,36.0,-116.875
14,13 ,41.0,-106.875
15,24 ,32.0,-119.375
16,16 ,41.0,-108.125
17,24 ,41.0,-119.375
18,24 ,48.0,-119.375
19,24 ,34.0,-120.625
20,10 ,32.0,-111.875
21,24 ,41.0,-118.125
22,14 ,43.0,-108.125
23,30 ,39.0,-124.375
24,21 ,49.0,-121.875
25,16 ,36.0,-114.375
26,28 ,36.0,-123.125
27,17 ,41.0,-111.875
28,27 ,36.0,-121.875
29,13 ,39.0,-115.625
30,21 ,39.0,-118.125
31,25 ,37.0,-121.875
32,13 ,39.0,-111.875
33,22 ,32.0,-118.125
34,14 ,43.0,-110.625
35,22 ,41.0,-116.875
36,22 ,45.0,-116.875
37,22 ,46.0,-116.875
38,11 ,36.0,-111.875
39,14 ,43.0,-106.875
40,13 ,39.0,-106.875
41,21 ,47.0,-115.625
42,13 ,40.0,-106.875
43,27 ,34.0,-121.875
44,22 ,42.0,-116.875
45,19 ,49.0,-115.625
46,14 ,49.0,-106.875
47,14 ,46.0,-110.625
48,25 ,41.0,-123.125
49,13 ,40.0,-115.625
50,24 ,49.0,-120.625
51,11 ,38.0,-108.125
52,14 ,35.0,-114.375
53,14 ,40.0,-114.375
54,14 ,38.0,-116.875
55,16 ,44.0,-110.625
56,16 ,41.0,-109.375
57,25 ,33.0,-121.875
58,24 ,46.0,-118.125
59,19 ,41.0,-115.625
60,14 ,47.0,-106.875
61,25 ,46.0,-120.625
62,13 ,34.0,-111.875
63,24 ,39.0,-120.625
64,30 ,38.0,-124.375
65,28 ,43.0,-124.375
66,22 ,42.0,-118.125
67,17 ,34.0,-115.625
68,21 ,44.0,-114.375
69,27 ,35.0,-123.125
70,13 ,37.0,-113.125
71,25 ,44.0,-121.875
72,22 ,34.0,-118.125
73,16 ,34.0,-114.375
74,19 ,48.0,-113.125
75,19 ,42.0,-111.875
76,28 ,35.0,-124.375
77,25 ,48.0,-124.375
78,22 ,48.0,-118.125
79,17 ,33.0,-114.375
80,14 ,40.0,-110.625
81,24 ,44.0,-119.375
82,21 ,49.0,-116.875
83,17 ,37.0,-116.875
84,14 ,39.0,-113.125
85,14 ,34.0,-113.125
86,19 ,46.0,-113.125
87,11 ,33.0,-110.625
88,16 ,43.0,-109.375
89,10 ,32.0,-108.125
90,21 ,43.0,-114.375
91,10 ,34.0,-108.125
92,22 ,45.0,-115.625
93,17 ,34.0,-116.875
94,14 ,47.0,-109.375
95,21 ,48.0,-115.625
96,16 ,49.0,-109.375
97,27 ,44.0,-123.125
98,17 ,48.0,-110.625
99,25 ,45.0,-121.875
100,13 ,37.0,-108.125
101,13 ,45.0,-109.375
102,28 ,37.0,-123.125
103,24 ,40.0,-120.625
104,25 ,38.0,-121.875
105,8 ,33.0,-108.125
106,21 ,38.0,-119.375
107,21 ,46.0,-115.625
108,25 ,42.0,-123.125
109,25 ,35.0,-120.625
110,21 ,46.0,-114.375
111,25 ,40.0,-121.875
112,17 ,45.0,-110.625
113,13 ,46.0,-106.875
114,17 ,48.0,-109.375
115,21 ,45.0,-114.375
116,22 ,48.0,-121.875
117,22 ,35.0,-119.375
118,16 ,39.0,-116.875
119,21 ,49.0,-118.125
120,22 ,33.0,-119.375
121,24 ,49.0,-123.125
122,14 ,35.0,-106.875
123,13 ,45.0,-106.875
124,14 ,48.0,-106.875
125,14 ,44.0,-109.375
126,25 ,46.0,-124.375
127,27 ,34.0,-123.125
128,21 ,32.0,-116.875
129,8 ,34.0,-109.375
130,11 ,35.0,-108.125
131,24 ,34.0,-119.375
132,25 ,42.0,-121.875
133,11 ,34.0,-110.625
134,14 ,46.0,-109.375
135,13 ,38.0,-106.875
136,19 ,49.0,-114.375
137,16 ,40.0,-108.125
138,19 ,44.0,-113.125
139,25 ,47.0,-120.625
140,22 ,49.0,-124.375
141,21 ,39.0,-119.375
142,22 ,33.0,-120.625
143,17 ,42.0,-110.625
144,21 ,48.0,-114.375
145,16 ,32.0,-115.625
146,17 ,36.0,-115.625
147,16 ,38.0,-110.625
148,28 ,40.0,-124.375
149,13 ,46.0,-108.125
150,21 ,42.0,-115.625
151,19 ,47.0,-111.875
152,24 ,32.0,-120.625
153,14 ,44.0,-106.875
154,14 ,38.0,-111.875
155,24 ,43.0,-118.125
156,27 ,35.0,-121.875
157,16 ,39.0,-109.375
158,24 ,45.0,-119.375
159,11 ,37.0,-106.875
160,22 ,43.0,-116.875
161,11 ,35.0,-110.625
162,14 ,37.0,-118.125
163,27 ,39.0,-123.125
164,25 ,32.0,-124.375
165,19 ,45.0,-113.125
166,27 ,33.0,-124.375
167,19 ,33.0,-116.875
168,19 ,41.0,-113.125
169,14 ,38.0,-109.375
170,17 ,35.0,-116.875
171,17 ,49.0,-110.625
