,ELCC,latitude,longitude
0,21 ,42.0,-115.625
1,10 ,33.0,-116.875
2,17 ,40.0,-116.875
3,8 ,45.0,-120.625
4,14 ,43.0,-106.875
5,3 ,39.0,-118.125
6,10 ,34.0,-118.125
7,5 ,41.0,-106.875
8,14 ,39.0,-114.375
9,13 ,46.0,-124.375
10,17 ,34.0,-119.375
11,21 ,38.0,-101.875
12,19 ,46.0,-106.875
13,13 ,34.0,-116.875
14,10 ,37.0,-110.625
15,21 ,45.0,-106.875
16,11 ,43.0,-103.125
17,42 ,36.0,-121.875
18,21 ,47.0,-101.875
19,7 ,46.0,-119.375
20,33 ,38.0,-121.875
21,5 ,36.0,-119.375
22,10 ,38.0,-110.625
23,16 ,48.0,-113.125
24,7 ,39.0,-104.375
25,36 ,32.0,-119.375
26,14 ,43.0,-115.625
27,33 ,42.0,-124.375
28,16 ,47.0,-106.875
29,3 ,34.0,-110.625
30,10 ,37.0,-113.125
31,2 ,35.0,-111.875
32,8 ,42.0,-111.875
33,27 ,42.0,-109.375
34,7 ,47.0,-114.375
35,14 ,44.0,-108.125
36,7 ,35.0,-105.625
37,7 ,36.0,-108.125
38,5 ,45.0,-118.125
39,5 ,36.0,-111.875
40,22 ,38.0,-115.625
41,10 ,40.0,-113.125
42,16 ,41.0,-119.375
43,3 ,35.0,-106.875
44,21 ,32.0,-118.125
45,17 ,40.0,-115.625
46,16 ,47.0,-109.375
47,10 ,32.0,-116.875
48,3 ,44.0,-115.625
49,33 ,48.0,-104.375
50,5 ,32.0,-108.125
51,13 ,39.0,-103.125
52,19 ,42.0,-120.625
53,3 ,34.0,-113.125
54,5 ,41.0,-105.625
55,27 ,49.0,-101.875
56,17 ,44.0,-109.375
57,27 ,38.0,-114.375
58,8 ,41.0,-103.125
59,0 ,49.0,-123.125
60,8 ,46.0,-120.625
61,5 ,48.0,-115.625
62,10 ,43.0,-123.125
63,52 ,32.0,-121.875
64,22 ,45.0,-124.375
65,27 ,34.0,-101.875
66,52 ,33.0,-121.875
67,14 ,32.0,-114.375
68,46 ,38.0,-124.375
69,3 ,34.0,-109.375
70,3 ,39.0,-108.125
71,7 ,46.0,-118.125
72,17 ,47.0,-110.625
73,14 ,42.0,-105.625
74,2 ,40.0,-123.125
75,2 ,33.0,-111.875
76,42 ,36.0,-124.375
77,17 ,43.0,-119.375
78,10 ,39.0,-120.625
79,24 ,44.0,-124.375
80,42 ,35.0,-124.375
81,2 ,45.0,-121.875
82,3 ,43.0,-121.875
83,19 ,36.0,-115.625
84,14 ,44.0,-104.375
85,3 ,45.0,-116.875
86,5 ,38.0,-105.625
87,10 ,41.0,-118.125
88,0 ,49.0,-118.125
89,0 ,49.0,-121.875
90,21 ,44.0,-113.125
91,11 ,41.0,-110.625
92,2 ,48.0,-124.375
93,46 ,35.0,-123.125
94,11 ,43.0,-116.875
95,27 ,32.0,-103.125
96,5 ,36.0,-113.125
97,14 ,44.0,-101.875
98,10 ,49.0,-114.375
99,8 ,40.0,-114.375
100,5 ,34.0,-105.625
101,3 ,48.0,-118.125
102,5 ,42.0,-123.125
103,0 ,48.0,-123.125
104,22 ,47.0,-105.625
105,19 ,43.0,-108.125
106,36 ,49.0,-105.625
107,22 ,47.0,-103.125
108,2 ,32.0,-115.625
109,21 ,39.0,-115.625
110,5 ,38.0,-118.125
111,10 ,37.0,-111.875
112,55 ,40.0,-124.375
113,19 ,44.0,-110.625
114,36 ,49.0,-104.375
115,8 ,40.0,-111.875
116,22 ,42.0,-108.125
117,2 ,38.0,-106.875
118,53 ,35.0,-121.875
119,10 ,35.0,-119.375
120,32 ,43.0,-113.125
121,2 ,49.0,-116.875
122,5 ,32.0,-106.875
123,27 ,35.0,-103.125
124,3 ,36.0,-105.625
125,7 ,35.0,-113.125
126,5 ,35.0,-110.625
127,24 ,35.0,-104.375
128,39 ,33.0,-124.375
129,49 ,39.0,-124.375
130,2 ,48.0,-120.625
131,5 ,40.0,-108.125
132,5 ,37.0,-105.625
133,3 ,39.0,-106.875
134,7 ,45.0,-115.625
135,22 ,41.0,-120.625
136,21 ,37.0,-115.625
137,2 ,41.0,-123.125
138,17 ,47.0,-108.125
139,25 ,48.0,-110.625
140,2 ,32.0,-109.375
141,22 ,48.0,-108.125
142,13 ,42.0,-118.125
143,5 ,39.0,-109.375
144,5 ,36.0,-109.375
145,7 ,45.0,-119.375
146,11 ,44.0,-114.375
147,17 ,34.0,-104.375
148,17 ,37.0,-120.625
149,7 ,36.0,-110.625
150,3 ,38.0,-108.125
151,30 ,49.0,-106.875
152,33 ,49.0,-111.875
153,21 ,40.0,-121.875
154,13 ,43.0,-110.625
155,14 ,44.0,-103.125
156,27 ,35.0,-120.625
157,8 ,41.0,-104.375
158,4 ,46.0,-114.375
159,39 ,33.0,-119.375
160,22 ,37.0,-116.875
161,3 ,37.0,-119.375
162,14 ,45.0,-110.625
163,25 ,36.0,-103.125
164,16 ,46.0,-110.625
165,7 ,37.0,-109.375
166,17 ,45.0,-113.125
167,3 ,47.0,-120.625
168,49 ,34.0,-123.125
169,3 ,33.0,-108.125
170,5 ,46.0,-116.875
171,14 ,46.0,-111.875
172,24 ,48.0,-106.875
173,11 ,37.0,-121.875
174,19 ,46.0,-101.875
175,5 ,36.0,-106.875
176,49 ,32.0,-120.625
177,14 ,45.0,-108.125
178,11 ,42.0,-121.875
179,7 ,35.0,-109.375
180,24 ,43.0,-114.375
181,8 ,47.0,-118.125
182,10 ,45.0,-114.375
183,16 ,46.0,-108.125
184,13 ,47.0,-113.125
185,8 ,37.0,-106.875
186,14 ,38.0,-119.375
187,22 ,42.0,-110.625
188,25 ,42.0,-119.375
189,7 ,33.0,-114.375
190,10 ,38.0,-120.625
191,2 ,39.0,-105.625
192,22 ,47.0,-104.375
193,2 ,40.0,-106.875
194,11 ,40.0,-109.375
195,5 ,47.0,-116.875
196,5 ,40.0,-104.375
197,17 ,40.0,-120.625
198,21 ,48.0,-109.375
199,5 ,46.0,-123.125
200,14 ,40.0,-119.375
201,22 ,39.0,-119.375
202,33 ,49.0,-103.125
203,52 ,34.0,-121.875
204,41 ,38.0,-123.125
205,8 ,48.0,-114.375
206,8 ,32.0,-113.125
207,33 ,49.0,-108.125
208,5 ,38.0,-104.375
209,5 ,39.0,-123.125
210,13 ,42.0,-101.875
211,16 ,43.0,-101.875
212,21 ,36.0,-116.875
213,21 ,39.0,-116.875
