,ELCC,latitude,longitude
0,47 ,32.0,-124.375
1,35 ,37.0,-121.875
2,32 ,48.0,-115.625
3,28 ,49.0,-121.875
4,41 ,45.0,-106.875
5,39 ,40.0,-121.875
6,29 ,49.0,-116.875
7,41 ,43.0,-109.375
8,35 ,38.0,-120.625
9,35 ,42.0,-105.625
10,30 ,45.0,-116.875
11,28 ,49.0,-119.375
12,35 ,46.0,-104.375
13,46 ,34.0,-101.875
14,46 ,32.0,-103.125
15,32 ,38.0,-111.875
16,32 ,48.0,-116.875
17,55 ,33.0,-120.625
18,33 ,37.0,-113.125
19,33 ,45.0,-120.625
20,41 ,42.0,-115.625
21,33 ,32.0,-113.125
22,38 ,39.0,-121.875
23,38 ,44.0,-110.625
24,33 ,45.0,-104.375
25,38 ,43.0,-111.875
26,42 ,48.0,-111.875
27,32 ,39.0,-109.375
28,30 ,38.0,-108.125
29,41 ,38.0,-114.375
30,33 ,46.0,-113.125
31,47 ,49.0,-104.375
32,30 ,37.0,-119.375
33,33 ,46.0,-120.625
34,32 ,38.0,-105.625
35,38 ,41.0,-115.625
36,38 ,36.0,-115.625
37,30 ,40.0,-106.875
38,32 ,36.0,-110.625
39,32 ,44.0,-121.875
40,55 ,32.0,-120.625
41,38 ,38.0,-119.375
42,35 ,42.0,-121.875
43,36 ,45.0,-110.625
44,30 ,39.0,-108.125
45,35 ,43.0,-116.875
46,36 ,41.0,-109.375
47,39 ,42.0,-114.375
48,28 ,49.0,-120.625
49,32 ,37.0,-111.875
50,33 ,40.0,-101.875
51,32 ,36.0,-119.375
52,38 ,43.0,-119.375
53,35 ,39.0,-114.375
54,32 ,39.0,-123.125
55,38 ,47.0,-104.375
56,32 ,42.0,-123.125
57,36 ,43.0,-120.625
58,33 ,46.0,-118.125
59,30 ,33.0,-111.875
60,35 ,46.0,-109.375
61,46 ,35.0,-101.875
62,50 ,34.0,-124.375
63,41 ,49.0,-101.875
64,35 ,44.0,-103.125
65,35 ,47.0,-113.125
66,32 ,36.0,-106.875
67,39 ,45.0,-124.375
68,55 ,34.0,-123.125
69,38 ,46.0,-105.625
70,47 ,41.0,-124.375
71,30 ,45.0,-121.875
72,32 ,35.0,-110.625
73,28 ,49.0,-124.375
74,33 ,41.0,-103.125
75,58 ,40.0,-124.375
76,32 ,37.0,-110.625
77,30 ,40.0,-118.125
78,33 ,37.0,-106.875
79,36 ,47.0,-101.875
80,33 ,44.0,-119.375
81,32 ,43.0,-121.875
82,36 ,47.0,-110.625
83,30 ,33.0,-106.875
84,28 ,48.0,-123.125
85,36 ,43.0,-115.625
86,50 ,36.0,-121.875
87,36 ,42.0,-106.875
88,35 ,43.0,-101.875
89,36 ,46.0,-103.125
90,36 ,46.0,-110.625
91,36 ,37.0,-114.375
92,36 ,41.0,-114.375
93,30 ,37.0,-118.125
94,36 ,47.0,-111.875
95,32 ,41.0,-106.875
96,33 ,40.0,-114.375
97,35 ,38.0,-103.125
98,46 ,49.0,-103.125
99,30 ,48.0,-119.375
100,39 ,37.0,-115.625
101,36 ,43.0,-118.125
102,46 ,49.0,-111.875
103,32 ,49.0,-115.625
104,35 ,46.0,-111.875
105,30 ,40.0,-123.125
106,41 ,48.0,-110.625
107,32 ,47.0,-114.375
108,36 ,41.0,-116.875
109,35 ,41.0,-118.125
110,28 ,49.0,-118.125
111,36 ,45.0,-111.875
112,35 ,43.0,-105.625
113,35 ,44.0,-104.375
114,35 ,43.0,-104.375
115,39 ,39.0,-116.875
