,ELCC,latitude,longitude
0,25 ,44.0,-115.625
1,25 ,39.0,-119.375
2,25 ,44.0,-111.875
3,25 ,49.0,-118.125
4,25 ,47.0,-109.375
5,27 ,36.0,-105.625
6,27 ,35.0,-116.875
7,27 ,35.0,-114.375
8,25 ,48.0,-115.625
9,25 ,46.0,-113.125
10,27 ,37.0,-108.125
11,25 ,42.0,-118.125
12,25 ,49.0,-108.125
13,27 ,43.0,-109.375
14,25 ,45.0,-123.125
15,25 ,49.0,-105.625
16,24 ,39.0,-121.875
17,25 ,42.0,-120.625
18,25 ,45.0,-116.875
19,25 ,35.0,-120.625
20,27 ,35.0,-106.875
21,27 ,37.0,-101.875
22,25 ,49.0,-120.625
23,27 ,45.0,-101.875
24,25 ,48.0,-106.875
25,25 ,49.0,-113.125
26,27 ,32.0,-114.375
27,27 ,43.0,-103.125
28,25 ,33.0,-124.375
29,27 ,39.0,-103.125
30,25 ,46.0,-115.625
31,25 ,38.0,-118.125
32,24 ,38.0,-124.375
33,25 ,37.0,-119.375
34,25 ,33.0,-123.125
35,25 ,47.0,-110.625
36,27 ,32.0,-116.875
37,25 ,47.0,-108.125
38,24 ,36.0,-121.875
39,25 ,45.0,-118.125
40,24 ,41.0,-123.125
41,27 ,40.0,-106.875
42,27 ,39.0,-110.625
43,25 ,34.0,-123.125
44,27 ,41.0,-108.125
45,24 ,36.0,-124.375
46,27 ,39.0,-115.625
47,24 ,47.0,-124.375
48,27 ,39.0,-114.375
49,25 ,41.0,-116.875
50,27 ,33.0,-114.375
51,25 ,43.0,-113.125
52,27 ,33.0,-111.875
53,25 ,48.0,-108.125
54,25 ,48.0,-123.125
55,25 ,34.0,-103.125
56,27 ,37.0,-110.625
57,25 ,49.0,-114.375
58,24 ,40.0,-120.625
59,25 ,47.0,-121.875
60,24 ,49.0,-124.375
61,25 ,32.0,-104.375
62,27 ,43.0,-104.375
63,27 ,32.0,-110.625
64,27 ,34.0,-113.125
65,25 ,35.0,-118.125
66,27 ,40.0,-103.125
67,25 ,49.0,-121.875
68,27 ,45.0,-108.125
69,25 ,34.0,-101.875
70,25 ,49.0,-111.875
71,25 ,48.0,-116.875
72,27 ,43.0,-105.625
73,27 ,36.0,-101.875
74,25 ,34.0,-116.875
75,27 ,45.0,-105.625
76,27 ,45.0,-110.625
77,24 ,40.0,-124.375
78,27 ,36.0,-108.125
79,25 ,32.0,-124.375
80,25 ,48.0,-109.375
81,27 ,46.0,-106.875
82,27 ,42.0,-101.875
83,27 ,45.0,-109.375
84,25 ,36.0,-118.125
85,27 ,42.0,-109.375
86,27 ,37.0,-103.125
87,27 ,36.0,-104.375
88,25 ,47.0,-105.625
89,24 ,48.0,-124.375
90,27 ,36.0,-109.375
91,25 ,47.0,-113.125
92,27 ,35.0,-108.125
93,27 ,48.0,-101.875
94,27 ,40.0,-108.125
95,25 ,44.0,-116.875
96,25 ,48.0,-120.625
97,25 ,48.0,-103.125
98,27 ,37.0,-104.375
99,25 ,47.0,-119.375
100,27 ,42.0,-108.125
101,25 ,40.0,-116.875
102,27 ,36.0,-111.875
103,27 ,44.0,-104.375
104,25 ,46.0,-111.875
105,25 ,45.0,-115.625
106,27 ,44.0,-103.125
107,25 ,42.0,-119.375
108,25 ,48.0,-105.625
109,25 ,45.0,-111.875
110,27 ,38.0,-103.125
111,25 ,37.0,-118.125
112,25 ,44.0,-114.375
113,25 ,34.0,-118.125
114,27 ,36.0,-116.875
115,25 ,48.0,-104.375
116,25 ,48.0,-118.125
117,27 ,36.0,-106.875
118,24 ,41.0,-121.875
119,27 ,45.0,-106.875
120,25 ,46.0,-121.875
121,25 ,32.0,-123.125
122,25 ,46.0,-118.125
123,25 ,49.0,-103.125
124,25 ,42.0,-116.875
125,25 ,33.0,-121.875
126,25 ,49.0,-106.875
127,25 ,48.0,-110.625
128,27 ,33.0,-105.625
129,25 ,32.0,-118.125
130,24 ,39.0,-124.375
131,27 ,37.0,-113.125
132,27 ,39.0,-106.875
133,27 ,44.0,-105.625
134,25 ,47.0,-103.125
135,27 ,36.0,-115.625
136,25 ,42.0,-115.625
137,27 ,35.0,-101.875
138,25 ,43.0,-121.875
139,24 ,44.0,-124.375
140,25 ,43.0,-111.875
141,27 ,41.0,-103.125
142,25 ,46.0,-110.625
143,27 ,35.0,-104.375
144,27 ,44.0,-110.625
145,25 ,38.0,-119.375
146,27 ,39.0,-104.375
147,24 ,37.0,-120.625
148,27 ,32.0,-119.375
149,27 ,37.0,-106.875
150,25 ,40.0,-118.125
151,24 ,36.0,-123.125
152,25 ,40.0,-110.625
153,27 ,38.0,-108.125
154,27 ,46.0,-108.125
155,27 ,38.0,-114.375
156,25 ,46.0,-120.625
157,24 ,43.0,-123.125
158,25 ,39.0,-111.875
159,24 ,40.0,-123.125
160,25 ,34.0,-121.875
161,27 ,37.0,-109.375
162,25 ,49.0,-115.625
163,25 ,48.0,-121.875
164,25 ,41.0,-111.875
165,27 ,46.0,-103.125
166,25 ,44.0,-121.875
167,25 ,46.0,-104.375
168,27 ,43.0,-110.625
169,25 ,32.0,-121.875
170,25 ,39.0,-118.125
171,25 ,41.0,-119.375
172,27 ,44.0,-108.125
173,25 ,48.0,-111.875
174,27 ,36.0,-103.125
175,25 ,32.0,-106.875
176,25 ,43.0,-114.375
177,25 ,47.0,-120.625
178,25 ,43.0,-119.375
179,27 ,36.0,-113.125
180,27 ,35.0,-113.125
181,25 ,40.0,-115.625
182,25 ,32.0,-105.625
183,25 ,33.0,-101.875
184,25 ,44.0,-113.125
185,27 ,38.0,-109.375
186,27 ,33.0,-113.125
187,27 ,37.0,-114.375
188,25 ,47.0,-116.875
189,24 ,37.0,-123.125
190,27 ,41.0,-106.875
191,25 ,48.0,-113.125
192,27 ,39.0,-109.375
193,25 ,46.0,-109.375
194,27 ,41.0,-105.625
195,27 ,44.0,-109.375
196,25 ,34.0,-120.625
197,27 ,44.0,-106.875
198,27 ,38.0,-106.875
199,27 ,42.0,-110.625
200,25 ,43.0,-120.625
201,25 ,33.0,-119.375
202,25 ,40.0,-114.375
203,27 ,34.0,-105.625
204,25 ,43.0,-115.625
205,27 ,39.0,-108.125
206,24 ,44.0,-123.125
207,27 ,34.0,-114.375
208,27 ,32.0,-109.375
209,27 ,32.0,-120.625
210,27 ,41.0,-109.375
211,25 ,33.0,-104.375
212,25 ,45.0,-124.375
213,25 ,49.0,-116.875
214,27 ,35.0,-109.375
215,27 ,33.0,-108.125
216,25 ,41.0,-115.625
217,27 ,37.0,-111.875
218,25 ,46.0,-123.125
219,25 ,45.0,-120.625
220,25 ,33.0,-118.125
221,27 ,35.0,-115.625
222,25 ,49.0,-104.375
223,27 ,34.0,-108.125
224,25 ,43.0,-118.125
225,27 ,35.0,-105.625
226,27 ,32.0,-113.125
227,27 ,35.0,-111.875
228,25 ,40.0,-113.125
229,27 ,33.0,-109.375
230,27 ,37.0,-115.625
231,25 ,35.0,-121.875
232,24 ,35.0,-124.375
233,25 ,32.0,-108.125
234,24 ,43.0,-124.375
235,27 ,46.0,-105.625
236,24 ,38.0,-120.625
237,27 ,39.0,-105.625
238,27 ,33.0,-106.875
239,27 ,40.0,-104.375
240,25 ,41.0,-110.625
241,27 ,38.0,-116.875
242,25 ,41.0,-118.125
243,25 ,44.0,-118.125
244,27 ,38.0,-110.625
245,27 ,41.0,-104.375
246,27 ,34.0,-109.375
247,25 ,36.0,-120.625
248,27 ,35.0,-103.125
249,25 ,44.0,-119.375
250,24 ,41.0,-124.375
251,25 ,42.0,-111.875
252,25 ,39.0,-120.625
253,25 ,41.0,-120.625
254,25 ,42.0,-113.125
255,27 ,43.0,-108.125
256,25 ,47.0,-104.375
257,27 ,43.0,-101.875
258,27 ,39.0,-101.875
259,25 ,47.0,-115.625
260,27 ,33.0,-115.625
261,25 ,48.0,-114.375
262,25 ,33.0,-103.125
263,27 ,42.0,-104.375
264,25 ,47.0,-118.125
265,25 ,39.0,-116.875
266,27 ,32.0,-115.625
267,27 ,34.0,-106.875
268,27 ,38.0,-111.875
269,27 ,41.0,-101.875
270,27 ,45.0,-104.375
271,27 ,42.0,-105.625
272,25 ,34.0,-124.375
273,25 ,48.0,-119.375
274,27 ,34.0,-115.625
275,25 ,37.0,-121.875
276,25 ,46.0,-124.375
277,25 ,49.0,-109.375
278,25 ,35.0,-123.125
279,24 ,37.0,-124.375
280,27 ,36.0,-110.625
281,27 ,34.0,-104.375
282,24 ,42.0,-124.375
283,25 ,47.0,-123.125
284,27 ,32.0,-111.875
285,27 ,34.0,-110.625
286,27 ,34.0,-111.875
287,25 ,46.0,-114.375
288,27 ,40.0,-105.625
289,25 ,45.0,-114.375
290,27 ,38.0,-101.875
291,24 ,42.0,-121.875
292,25 ,45.0,-119.375
293,25 ,32.0,-103.125
294,25 ,34.0,-119.375
295,25 ,36.0,-119.375
296,27 ,44.0,-101.875
297,27 ,37.0,-105.625
298,25 ,49.0,-101.875
299,25 ,32.0,-101.875
300,27 ,33.0,-110.625
301,25 ,46.0,-119.375
302,25 ,42.0,-114.375
303,25 ,40.0,-111.875
304,27 ,47.0,-101.875
305,24 ,38.0,-121.875
306,25 ,33.0,-120.625
307,25 ,49.0,-110.625
308,27 ,42.0,-106.875
309,25 ,33.0,-116.875
310,27 ,35.0,-110.625
311,25 ,46.0,-116.875
312,25 ,49.0,-123.125
313,27 ,38.0,-105.625
314,25 ,49.0,-119.375
315,25 ,44.0,-120.625
316,25 ,47.0,-111.875
317,25 ,40.0,-119.375
318,27 ,36.0,-114.375
319,25 ,41.0,-113.125
320,27 ,46.0,-101.875
321,24 ,40.0,-121.875
322,25 ,35.0,-119.375
323,25 ,43.0,-116.875
324,25 ,41.0,-114.375
325,27 ,42.0,-103.125
326,27 ,45.0,-103.125
327,25 ,47.0,-106.875
328,27 ,43.0,-106.875
329,27 ,40.0,-109.375
330,25 ,45.0,-121.875
331,24 ,38.0,-123.125
332,24 ,42.0,-123.125
333,27 ,38.0,-113.125
334,25 ,47.0,-114.375
335,27 ,39.0,-113.125
336,24 ,39.0,-123.125
337,27 ,38.0,-115.625
338,27 ,37.0,-116.875
339,25 ,45.0,-113.125
340,27 ,38.0,-104.375
341,27 ,40.0,-101.875
