,ELCC,latitude,longitude
0,3 ,44.0,-109.375
1,5 ,40.0,-103.125
2,3 ,44.0,-110.625
3,5 ,39.0,-104.375
4,3 ,34.0,-118.125
5,3 ,38.0,-110.625
6,5 ,44.0,-108.125
7,3 ,32.0,-120.625
8,5 ,33.0,-109.375
9,5 ,39.0,-105.625
10,3 ,49.0,-101.875
11,3 ,32.0,-111.875
12,5 ,41.0,-103.125
13,0 ,37.0,-124.375
14,3 ,39.0,-114.375
15,0 ,36.0,-119.375
16,0 ,42.0,-123.125
17,3 ,35.0,-115.625
18,5 ,42.0,-106.875
19,5 ,41.0,-106.875
20,5 ,43.0,-101.875
21,5 ,34.0,-110.625
22,2 ,35.0,-119.375
23,3 ,46.0,-105.625
24,3 ,33.0,-115.625
25,2 ,45.0,-113.125
26,2 ,47.0,-119.375
27,0 ,46.0,-123.125
28,0 ,40.0,-119.375
29,2 ,40.0,-113.125
30,0 ,49.0,-123.125
31,0 ,47.0,-120.625
32,5 ,35.0,-104.375
33,3 ,47.0,-105.625
34,0 ,39.0,-121.875
35,3 ,38.0,-109.375
36,0 ,47.0,-123.125
37,2 ,49.0,-109.375
38,3 ,39.0,-119.375
39,5 ,35.0,-106.875
40,5 ,38.0,-111.875
41,0 ,43.0,-121.875
42,3 ,38.0,-116.875
43,3 ,33.0,-120.625
44,0 ,49.0,-120.625
45,3 ,34.0,-121.875
46,2 ,43.0,-120.625
47,0 ,41.0,-121.875
48,2 ,40.0,-116.875
49,3 ,34.0,-114.375
50,3 ,34.0,-104.375
51,0 ,46.0,-120.625
52,5 ,46.0,-101.875
53,0 ,38.0,-121.875
54,3 ,47.0,-104.375
55,0 ,34.0,-124.375
56,0 ,45.0,-121.875
57,5 ,44.0,-103.125
58,0 ,48.0,-123.125
59,2 ,36.0,-118.125
60,0 ,43.0,-115.625
61,5 ,40.0,-104.375
62,2 ,38.0,-119.375
63,0 ,45.0,-123.125
64,2 ,32.0,-124.375
65,0 ,44.0,-121.875
66,3 ,42.0,-103.125
67,2 ,48.0,-113.125
68,5 ,37.0,-111.875
69,0 ,37.0,-123.125
70,5 ,35.0,-103.125
71,0 ,36.0,-123.125
72,5 ,37.0,-113.125
73,2 ,41.0,-116.875
74,0 ,46.0,-124.375
75,2 ,48.0,-118.125
76,5 ,43.0,-103.125
77,3 ,42.0,-110.625
78,2 ,49.0,-116.875
79,0 ,36.0,-121.875
80,2 ,47.0,-116.875
81,0 ,48.0,-124.375
82,0 ,43.0,-114.375
83,3 ,35.0,-118.125
84,5 ,42.0,-105.625
85,2 ,40.0,-110.625
86,0 ,47.0,-124.375
87,5 ,32.0,-113.125
88,2 ,43.0,-113.125
89,2 ,49.0,-108.125
90,0 ,41.0,-114.375
91,5 ,41.0,-104.375
92,3 ,41.0,-110.625
93,2 ,44.0,-114.375
94,2 ,49.0,-106.875
95,2 ,48.0,-106.875
96,2 ,40.0,-115.625
97,3 ,34.0,-116.875
98,3 ,32.0,-114.375
99,2 ,42.0,-116.875
100,2 ,33.0,-124.375
101,5 ,38.0,-106.875
102,3 ,45.0,-109.375
103,0 ,36.0,-120.625
104,5 ,36.0,-110.625
105,5 ,35.0,-110.625
106,0 ,44.0,-124.375
107,5 ,36.0,-101.875
108,5 ,39.0,-106.875
109,5 ,39.0,-110.625
110,5 ,37.0,-109.375
111,2 ,34.0,-120.625
112,3 ,37.0,-114.375
113,2 ,49.0,-119.375
114,2 ,48.0,-111.875
115,0 ,42.0,-124.375
116,3 ,43.0,-111.875
117,5 ,36.0,-113.125
118,0 ,42.0,-115.625
119,2 ,46.0,-115.625
120,5 ,43.0,-104.375
121,2 ,46.0,-113.125
122,5 ,36.0,-114.375
123,3 ,32.0,-119.375
124,0 ,35.0,-123.125
125,2 ,49.0,-111.875
126,3 ,47.0,-106.875
127,3 ,32.0,-115.625
128,5 ,36.0,-103.125
129,3 ,33.0,-119.375
130,3 ,35.0,-116.875
131,2 ,49.0,-105.625
132,3 ,45.0,-105.625
133,3 ,33.0,-121.875
134,2 ,39.0,-118.125
135,3 ,38.0,-115.625
136,5 ,36.0,-111.875
137,3 ,33.0,-104.375
138,2 ,32.0,-106.875
139,5 ,33.0,-111.875
140,5 ,37.0,-103.125
141,2 ,42.0,-119.375
142,5 ,36.0,-104.375
143,5 ,32.0,-109.375
144,5 ,36.0,-106.875
145,0 ,41.0,-123.125
146,2 ,49.0,-110.625
147,5 ,43.0,-106.875
148,0 ,37.0,-121.875
149,3 ,39.0,-115.625
150,0 ,37.0,-120.625
151,2 ,42.0,-118.125
152,5 ,43.0,-105.625
153,5 ,33.0,-108.125
154,5 ,40.0,-106.875
155,2 ,41.0,-118.125
156,2 ,35.0,-121.875
157,5 ,37.0,-104.375
158,2 ,49.0,-118.125
159,5 ,41.0,-109.375
160,5 ,41.0,-105.625
161,3 ,48.0,-101.875
162,2 ,45.0,-116.875
163,0 ,39.0,-120.625
164,5 ,33.0,-105.625
165,5 ,39.0,-108.125
166,2 ,48.0,-119.375
167,0 ,37.0,-119.375
168,3 ,46.0,-110.625
169,5 ,44.0,-101.875
170,2 ,48.0,-114.375
171,2 ,49.0,-115.625
172,0 ,45.0,-124.375
173,5 ,34.0,-108.125
174,3 ,39.0,-111.875
175,3 ,48.0,-105.625
176,3 ,42.0,-111.875
177,5 ,34.0,-109.375
178,5 ,43.0,-108.125
179,0 ,44.0,-116.875
180,5 ,37.0,-106.875
181,3 ,46.0,-108.125
182,2 ,33.0,-103.125
183,5 ,37.0,-105.625
184,2 ,32.0,-103.125
185,3 ,44.0,-111.875
186,0 ,40.0,-124.375
187,5 ,34.0,-106.875
188,2 ,46.0,-116.875
189,5 ,40.0,-101.875
190,2 ,47.0,-111.875
191,2 ,41.0,-119.375
192,5 ,42.0,-101.875
193,5 ,42.0,-104.375
194,2 ,32.0,-101.875
195,5 ,33.0,-106.875
196,2 ,45.0,-118.125
197,5 ,42.0,-108.125
198,2 ,48.0,-110.625
199,3 ,34.0,-119.375
200,3 ,39.0,-113.125
201,3 ,37.0,-115.625
202,5 ,38.0,-113.125
203,3 ,32.0,-116.875
204,5 ,35.0,-105.625
205,0 ,38.0,-123.125
206,0 ,35.0,-124.375
207,5 ,32.0,-110.625
208,2 ,41.0,-111.875
209,3 ,33.0,-114.375
210,0 ,42.0,-121.875
211,5 ,39.0,-103.125
212,2 ,44.0,-113.125
213,5 ,38.0,-103.125
214,0 ,49.0,-124.375
215,5 ,34.0,-111.875
216,2 ,47.0,-110.625
217,3 ,39.0,-116.875
218,5 ,35.0,-109.375
219,5 ,40.0,-108.125
220,2 ,47.0,-115.625
221,0 ,47.0,-121.875
222,2 ,45.0,-115.625
223,2 ,43.0,-118.125
224,2 ,42.0,-113.125
225,0 ,40.0,-118.125
226,0 ,40.0,-121.875
227,2 ,47.0,-118.125
228,3 ,45.0,-106.875
229,5 ,35.0,-113.125
230,2 ,32.0,-123.125
231,2 ,47.0,-108.125
232,5 ,35.0,-111.875
233,2 ,48.0,-104.375
234,3 ,37.0,-118.125
235,0 ,44.0,-115.625
236,3 ,36.0,-116.875
237,2 ,49.0,-114.375
238,2 ,33.0,-101.875
239,2 ,48.0,-116.875
240,0 ,46.0,-119.375
241,3 ,45.0,-111.875
242,5 ,35.0,-101.875
243,2 ,41.0,-115.625
244,5 ,37.0,-101.875
245,0 ,45.0,-120.625
246,0 ,44.0,-118.125
247,2 ,32.0,-104.375
248,3 ,33.0,-116.875
249,0 ,44.0,-123.125
250,2 ,47.0,-113.125
251,2 ,48.0,-108.125
252,0 ,39.0,-124.375
253,2 ,49.0,-113.125
254,5 ,36.0,-108.125
255,5 ,44.0,-105.625
256,0 ,42.0,-114.375
257,3 ,34.0,-103.125
258,0 ,41.0,-124.375
259,2 ,45.0,-114.375
260,3 ,48.0,-103.125
261,3 ,33.0,-118.125
262,3 ,46.0,-109.375
263,5 ,45.0,-103.125
264,0 ,38.0,-124.375
265,2 ,34.0,-101.875
266,5 ,39.0,-101.875
267,3 ,32.0,-118.125
268,0 ,48.0,-121.875
269,2 ,46.0,-114.375
270,2 ,47.0,-109.375
271,5 ,38.0,-101.875
272,5 ,37.0,-108.125
273,0 ,41.0,-120.625
274,5 ,45.0,-101.875
275,2 ,41.0,-113.125
276,3 ,46.0,-111.875
277,3 ,45.0,-110.625
278,3 ,40.0,-109.375
279,2 ,48.0,-109.375
280,3 ,36.0,-115.625
281,5 ,36.0,-105.625
282,2 ,33.0,-123.125
283,3 ,49.0,-103.125
284,2 ,40.0,-111.875
285,3 ,32.0,-105.625
286,5 ,42.0,-109.375
287,2 ,44.0,-119.375
288,3 ,34.0,-115.625
289,3 ,41.0,-101.875
290,0 ,38.0,-120.625
291,3 ,43.0,-109.375
292,2 ,46.0,-118.125
293,0 ,40.0,-120.625
294,5 ,38.0,-105.625
295,5 ,34.0,-113.125
296,0 ,45.0,-119.375
297,0 ,43.0,-124.375
298,2 ,44.0,-120.625
299,3 ,40.0,-114.375
300,5 ,34.0,-105.625
301,3 ,47.0,-103.125
302,3 ,45.0,-104.375
303,2 ,32.0,-108.125
304,2 ,43.0,-116.875
305,3 ,37.0,-116.875
306,3 ,47.0,-101.875
307,5 ,35.0,-108.125
308,3 ,44.0,-106.875
309,3 ,38.0,-108.125
310,5 ,35.0,-114.375
311,3 ,38.0,-114.375
312,0 ,42.0,-120.625
313,3 ,46.0,-106.875
314,0 ,46.0,-121.875
315,3 ,43.0,-110.625
316,3 ,45.0,-108.125
317,2 ,49.0,-104.375
318,5 ,36.0,-109.375
319,5 ,40.0,-105.625
320,2 ,46.0,-104.375
321,0 ,40.0,-123.125
322,2 ,48.0,-120.625
323,3 ,32.0,-121.875
324,2 ,34.0,-123.125
325,0 ,49.0,-121.875
326,5 ,41.0,-108.125
327,5 ,38.0,-104.375
328,5 ,37.0,-110.625
329,2 ,35.0,-120.625
330,3 ,33.0,-113.125
331,5 ,33.0,-110.625
332,0 ,36.0,-124.375
333,2 ,47.0,-114.375
334,2 ,48.0,-115.625
335,0 ,43.0,-123.125
336,3 ,38.0,-118.125
337,5 ,39.0,-109.375
338,3 ,46.0,-103.125
339,5 ,44.0,-104.375
340,2 ,43.0,-119.375
341,0 ,39.0,-123.125
