,ELCC,latitude,longitude
0,2 ,37.0,-119.375
1,10 ,32.0,-111.875
2,8 ,36.0,-114.375
3,30 ,38.0,-123.125
4,8 ,40.0,-113.125
5,10 ,40.0,-121.875
6,3 ,42.0,-106.875
7,8 ,44.0,-118.125
8,19 ,41.0,-124.375
9,13 ,33.0,-119.375
10,17 ,33.0,-121.875
11,2 ,47.0,-114.375
12,10 ,35.0,-113.125
13,2 ,40.0,-106.875
14,5 ,43.0,-118.125
15,3 ,48.0,-121.875
16,13 ,48.0,-118.125
17,0 ,49.0,-119.375
18,2 ,49.0,-115.625
19,5 ,42.0,-113.125
20,14 ,47.0,-116.875
21,28 ,36.0,-123.125
22,0 ,49.0,-118.125
23,13 ,32.0,-124.375
24,7 ,46.0,-108.125
25,7 ,36.0,-120.625
26,2 ,37.0,-115.625
27,5 ,41.0,-114.375
28,13 ,35.0,-114.375
29,8 ,33.0,-115.625
30,7 ,38.0,-120.625
31,10 ,41.0,-119.375
32,3 ,43.0,-123.125
33,11 ,37.0,-111.875
34,24 ,35.0,-124.375
35,16 ,45.0,-124.375
36,2 ,34.0,-111.875
37,10 ,38.0,-111.875
38,11 ,35.0,-115.625
39,13 ,37.0,-109.375
40,3 ,47.0,-113.125
41,2 ,46.0,-111.875
42,5 ,45.0,-108.125
43,19 ,49.0,-106.875
44,11 ,34.0,-109.375
45,10 ,46.0,-119.375
46,16 ,35.0,-109.375
47,0 ,32.0,-116.875
48,22 ,34.0,-124.375
49,14 ,32.0,-109.375
50,13 ,47.0,-109.375
51,0 ,45.0,-113.125
52,7 ,40.0,-116.875
53,16 ,38.0,-106.875
54,3 ,40.0,-114.375
55,0 ,34.0,-118.125
56,0 ,45.0,-109.375
57,8 ,44.0,-111.875
58,7 ,41.0,-118.125
59,3 ,36.0,-119.375
60,11 ,36.0,-108.125
61,5 ,49.0,-120.625
62,8 ,39.0,-118.125
63,3 ,48.0,-120.625
64,10 ,44.0,-116.875
65,14 ,32.0,-121.875
66,3 ,40.0,-115.625
67,8 ,43.0,-121.875
68,13 ,47.0,-108.125
69,8 ,45.0,-118.125
70,10 ,39.0,-110.625
71,17 ,33.0,-124.375
72,27 ,38.0,-124.375
73,3 ,44.0,-106.875
74,2 ,46.0,-115.625
75,7 ,46.0,-121.875
76,11 ,43.0,-124.375
77,7 ,43.0,-113.125
78,0 ,35.0,-119.375
79,3 ,33.0,-110.625
80,0 ,44.0,-113.125
81,21 ,32.0,-119.375
82,17 ,42.0,-119.375
83,14 ,48.0,-119.375
84,5 ,44.0,-115.625
85,0 ,41.0,-111.875
86,2 ,44.0,-109.375
87,8 ,37.0,-116.875
88,14 ,34.0,-106.875
89,16 ,42.0,-124.375
90,5 ,47.0,-123.125
91,2 ,42.0,-109.375
92,0 ,45.0,-114.375
93,10 ,43.0,-116.875
94,5 ,33.0,-109.375
95,11 ,35.0,-118.125
96,16 ,35.0,-110.625
97,2 ,44.0,-114.375
98,13 ,41.0,-120.625
99,0 ,45.0,-115.625
100,0 ,47.0,-111.875
101,7 ,47.0,-124.375
102,3 ,36.0,-116.875
103,7 ,33.0,-118.125
104,17 ,34.0,-120.625
105,24 ,33.0,-123.125
106,8 ,42.0,-118.125
107,14 ,42.0,-115.625
108,5 ,41.0,-121.875
109,10 ,36.0,-113.125
110,32 ,40.0,-124.375
111,11 ,42.0,-120.625
112,24 ,36.0,-124.375
113,5 ,44.0,-108.125
114,22 ,47.0,-118.125
115,2 ,45.0,-116.875
116,7 ,41.0,-109.375
117,3 ,48.0,-114.375
118,3 ,49.0,-116.875
119,13 ,38.0,-121.875
120,5 ,45.0,-106.875
121,8 ,48.0,-123.125
122,11 ,36.0,-106.875
123,17 ,36.0,-110.625
124,3 ,46.0,-109.375
125,3 ,39.0,-119.375
126,5 ,45.0,-120.625
127,17 ,43.0,-115.625
128,36 ,39.0,-124.375
129,0 ,47.0,-110.625
130,11 ,38.0,-113.125
131,7 ,37.0,-106.875
132,8 ,40.0,-109.375
133,3 ,40.0,-111.875
134,2 ,40.0,-120.625
135,11 ,48.0,-116.875
136,8 ,37.0,-114.375
137,7 ,39.0,-106.875
138,7 ,39.0,-109.375
139,2 ,40.0,-118.125
140,7 ,40.0,-119.375
141,13 ,38.0,-109.375
142,11 ,41.0,-108.125
143,0 ,46.0,-113.125
144,0 ,46.0,-114.375
145,8 ,39.0,-111.875
146,10 ,32.0,-114.375
147,2 ,38.0,-119.375
148,5 ,49.0,-121.875
149,7 ,33.0,-106.875
150,8 ,34.0,-115.625
151,14 ,48.0,-109.375
152,7 ,42.0,-121.875
153,14 ,37.0,-108.125
154,5 ,34.0,-110.625
155,2 ,42.0,-123.125
156,19 ,47.0,-106.875
157,13 ,35.0,-108.125
158,7 ,47.0,-115.625
159,3 ,49.0,-114.375
160,10 ,33.0,-108.125
161,22 ,35.0,-121.875
162,8 ,38.0,-115.625
163,7 ,45.0,-121.875
164,5 ,32.0,-110.625
