,ELCC,latitude,longitude
0,0 ,36.0,-111.875
1,2 ,45.0,-116.875
2,7 ,48.0,-106.875
3,2 ,47.0,-119.375
4,3 ,46.0,-118.125
5,3 ,35.0,-106.875
6,2 ,32.0,-110.625
7,3 ,36.0,-110.625
8,21 ,34.0,-124.375
9,7 ,48.0,-108.125
10,14 ,37.0,-123.125
11,5 ,40.0,-119.375
12,7 ,44.0,-108.125
13,8 ,36.0,-115.625
14,13 ,42.0,-109.375
15,2 ,36.0,-113.125
16,5 ,42.0,-118.125
17,8 ,42.0,-116.875
18,7 ,48.0,-109.375
19,3 ,39.0,-111.875
20,3 ,45.0,-109.375
21,3 ,32.0,-108.125
22,0 ,47.0,-115.625
23,2 ,33.0,-106.875
24,5 ,44.0,-106.875
25,2 ,46.0,-115.625
26,2 ,48.0,-115.625
27,2 ,40.0,-123.125
28,2 ,45.0,-110.625
29,2 ,37.0,-118.125
30,3 ,38.0,-118.125
31,11 ,44.0,-124.375
32,8 ,41.0,-120.625
33,3 ,37.0,-109.375
34,7 ,46.0,-123.125
35,3 ,33.0,-109.375
36,7 ,41.0,-109.375
37,7 ,44.0,-111.875
38,8 ,37.0,-115.625
39,0 ,48.0,-121.875
40,5 ,35.0,-119.375
41,0 ,33.0,-108.125
42,7 ,39.0,-113.125
43,22 ,38.0,-121.875
44,3 ,32.0,-111.875
45,0 ,39.0,-108.125
46,3 ,37.0,-111.875
47,7 ,39.0,-121.875
48,2 ,32.0,-106.875
49,3 ,33.0,-111.875
50,5 ,35.0,-114.375
51,14 ,34.0,-120.625
52,17 ,34.0,-123.125
53,3 ,34.0,-114.375
54,14 ,45.0,-124.375
55,5 ,41.0,-118.125
56,3 ,44.0,-116.875
57,5 ,41.0,-110.625
58,2 ,41.0,-106.875
59,7 ,49.0,-110.625
60,7 ,33.0,-114.375
61,0 ,48.0,-120.625
62,3 ,44.0,-114.375
63,3 ,40.0,-111.875
64,2 ,47.0,-118.125
65,3 ,46.0,-113.125
66,2 ,37.0,-119.375
67,16 ,38.0,-123.125
68,8 ,34.0,-119.375
69,3 ,46.0,-121.875
70,0 ,49.0,-123.125
71,0 ,40.0,-106.875
72,5 ,38.0,-113.125
73,2 ,46.0,-110.625
74,8 ,42.0,-110.625
75,10 ,43.0,-123.125
76,2 ,47.0,-114.375
77,3 ,40.0,-110.625
78,3 ,35.0,-115.625
79,8 ,43.0,-113.125
80,17 ,33.0,-123.125
81,3 ,44.0,-118.125
82,2 ,34.0,-113.125
83,5 ,39.0,-123.125
84,17 ,32.0,-123.125
85,8 ,38.0,-114.375
86,3 ,44.0,-123.125
87,7 ,43.0,-119.375
88,8 ,42.0,-115.625
89,2 ,35.0,-110.625
90,0 ,49.0,-124.375
91,8 ,43.0,-116.875
92,11 ,32.0,-119.375
93,13 ,35.0,-118.125
94,7 ,45.0,-123.125
95,7 ,45.0,-108.125
96,0 ,39.0,-106.875
97,5 ,43.0,-109.375
98,10 ,36.0,-118.125
99,3 ,45.0,-121.875
100,2 ,47.0,-121.875
101,2 ,38.0,-109.375
102,5 ,41.0,-114.375
103,0 ,48.0,-123.125
104,11 ,44.0,-120.625
105,8 ,43.0,-115.625
106,0 ,34.0,-109.375
107,17 ,38.0,-124.375
108,7 ,49.0,-106.875
109,19 ,33.0,-120.625
110,3 ,39.0,-114.375
111,2 ,32.0,-109.375
112,10 ,45.0,-120.625
113,8 ,44.0,-119.375
114,0 ,49.0,-118.125
115,7 ,41.0,-108.125
116,2 ,34.0,-106.875
117,5 ,37.0,-106.875
118,7 ,39.0,-116.875
119,2 ,42.0,-111.875
120,3 ,46.0,-119.375
121,19 ,32.0,-121.875
122,8 ,39.0,-119.375
123,10 ,42.0,-108.125
124,0 ,35.0,-111.875
125,8 ,35.0,-116.875
126,21 ,35.0,-124.375
127,5 ,39.0,-118.125
128,3 ,45.0,-111.875
129,5 ,37.0,-108.125
130,2 ,46.0,-114.375
131,3 ,41.0,-121.875
132,3 ,47.0,-113.125
133,7 ,40.0,-115.625
134,19 ,36.0,-124.375
135,0 ,33.0,-115.625
136,3 ,40.0,-114.375
137,5 ,37.0,-114.375
138,3 ,44.0,-110.625
139,3 ,47.0,-120.625
140,19 ,37.0,-124.375
141,2 ,48.0,-119.375
142,7 ,38.0,-116.875
143,2 ,43.0,-121.875
144,3 ,34.0,-111.875
145,10 ,34.0,-116.875
146,5 ,39.0,-115.625
147,7 ,48.0,-111.875
148,3 ,34.0,-115.625
149,8 ,40.0,-120.625
150,7 ,45.0,-106.875
151,3 ,39.0,-120.625
152,2 ,48.0,-118.125
153,7 ,49.0,-109.375
154,0 ,49.0,-119.375
155,13 ,41.0,-124.375
156,5 ,49.0,-111.875
157,8 ,43.0,-124.375
158,8 ,43.0,-114.375
159,0 ,49.0,-116.875
160,3 ,43.0,-111.875
161,5 ,36.0,-108.125
162,3 ,45.0,-114.375
163,7 ,36.0,-120.625
164,19 ,40.0,-124.375
165,5 ,43.0,-108.125
166,16 ,32.0,-124.375
167,5 ,34.0,-118.125
168,8 ,36.0,-116.875
169,2 ,40.0,-108.125
170,8 ,37.0,-116.875
171,14 ,35.0,-121.875
172,5 ,40.0,-121.875
173,2 ,47.0,-116.875
174,5 ,47.0,-110.625
175,3 ,41.0,-113.125
176,7 ,43.0,-118.125
177,3 ,41.0,-119.375
178,8 ,47.0,-108.125
179,3 ,44.0,-113.125
180,17 ,39.0,-124.375
181,2 ,41.0,-123.125
182,0 ,49.0,-120.625
183,2 ,49.0,-115.625
184,2 ,32.0,-115.625
185,10 ,46.0,-108.125
186,2 ,40.0,-109.375
187,2 ,34.0,-110.625
188,8 ,33.0,-118.125
189,11 ,32.0,-114.375
190,3 ,33.0,-113.125
191,5 ,32.0,-116.875
192,7 ,35.0,-120.625
193,5 ,42.0,-123.125
194,11 ,37.0,-120.625
195,13 ,47.0,-124.375
196,5 ,47.0,-109.375
197,17 ,32.0,-120.625
198,2 ,48.0,-114.375
199,2 ,40.0,-118.125
200,5 ,36.0,-119.375
201,7 ,38.0,-115.625
202,2 ,49.0,-113.125
203,5 ,42.0,-106.875
204,3 ,34.0,-108.125
205,16 ,34.0,-121.875
206,16 ,36.0,-123.125
207,11 ,36.0,-121.875
208,5 ,36.0,-106.875
209,8 ,45.0,-119.375
210,5 ,33.0,-110.625
211,8 ,41.0,-116.875
212,3 ,43.0,-106.875
213,7 ,37.0,-121.875
214,2 ,41.0,-111.875
215,5 ,37.0,-113.125
216,3 ,43.0,-110.625
217,2 ,48.0,-113.125
218,2 ,35.0,-113.125
219,3 ,36.0,-114.375
220,5 ,42.0,-120.625
221,11 ,46.0,-106.875
222,8 ,45.0,-118.125
223,13 ,33.0,-119.375
224,3 ,44.0,-121.875
225,3 ,46.0,-111.875
226,5 ,46.0,-120.625
227,2 ,38.0,-111.875
228,7 ,33.0,-116.875
229,17 ,33.0,-121.875
230,2 ,44.0,-115.625
231,16 ,35.0,-123.125
232,2 ,45.0,-115.625
233,7 ,42.0,-114.375
234,10 ,40.0,-116.875
235,5 ,42.0,-121.875
236,5 ,40.0,-113.125
237,7 ,32.0,-113.125
238,2 ,49.0,-114.375
239,3 ,44.0,-109.375
240,5 ,38.0,-110.625
241,0 ,49.0,-121.875
242,3 ,46.0,-116.875
243,2 ,36.0,-109.375
244,8 ,47.0,-106.875
245,14 ,46.0,-124.375
246,3 ,47.0,-111.875
247,2 ,37.0,-110.625
248,2 ,39.0,-109.375
249,10 ,38.0,-120.625
250,2 ,47.0,-123.125
251,2 ,48.0,-124.375
252,8 ,46.0,-109.375
253,3 ,35.0,-108.125
254,5 ,39.0,-110.625
255,7 ,49.0,-108.125
256,8 ,48.0,-110.625
257,17 ,33.0,-124.375
258,5 ,45.0,-113.125
259,8 ,42.0,-124.375
260,7 ,38.0,-119.375
261,8 ,42.0,-119.375
262,8 ,32.0,-118.125
263,5 ,43.0,-120.625
264,2 ,35.0,-109.375
265,3 ,42.0,-113.125
266,7 ,41.0,-115.625
267,2 ,38.0,-106.875
268,2 ,48.0,-116.875
269,0 ,38.0,-108.125
