,ELCC,latitude,longitude
0,11 ,47.0,-120.625
1,11 ,42.0,-110.625
2,32 ,38.0,-121.875
3,19 ,36.0,-101.875
4,8 ,49.0,-114.375
5,3 ,41.0,-121.875
6,11 ,32.0,-116.875
7,2 ,38.0,-118.125
8,7 ,34.0,-116.875
9,16 ,45.0,-119.375
10,10 ,44.0,-111.875
11,8 ,44.0,-116.875
12,5 ,34.0,-114.375
13,7 ,35.0,-113.125
14,3 ,43.0,-121.875
15,24 ,45.0,-120.625
16,10 ,36.0,-105.625
17,8 ,44.0,-113.125
18,5 ,35.0,-115.625
19,5 ,37.0,-105.625
20,16 ,47.0,-119.375
21,10 ,36.0,-115.625
22,24 ,46.0,-103.125
23,11 ,43.0,-109.375
24,14 ,32.0,-105.625
25,28 ,45.0,-124.375
26,10 ,34.0,-106.875
27,5 ,45.0,-121.875
28,2 ,46.0,-115.625
29,7 ,46.0,-113.125
30,39 ,33.0,-120.625
31,16 ,49.0,-106.875
32,7 ,41.0,-116.875
33,0 ,45.0,-115.625
34,2 ,34.0,-118.125
35,17 ,34.0,-103.125
36,50 ,33.0,-123.125
37,33 ,33.0,-119.375
38,13 ,48.0,-119.375
39,2 ,41.0,-113.125
40,13 ,42.0,-105.625
41,16 ,35.0,-105.625
42,3 ,39.0,-106.875
43,8 ,41.0,-120.625
44,5 ,48.0,-116.875
45,16 ,49.0,-108.125
46,3 ,33.0,-108.125
47,16 ,32.0,-101.875
48,13 ,46.0,-105.625
49,32 ,42.0,-124.375
50,13 ,43.0,-120.625
51,5 ,49.0,-120.625
52,49 ,40.0,-124.375
53,5 ,40.0,-115.625
54,10 ,47.0,-110.625
55,10 ,43.0,-123.125
56,5 ,41.0,-106.875
57,3 ,47.0,-115.625
58,16 ,46.0,-104.375
59,2 ,33.0,-115.625
60,10 ,33.0,-114.375
61,3 ,39.0,-115.625
62,10 ,45.0,-123.125
63,13 ,38.0,-116.875
64,22 ,49.0,-103.125
65,8 ,45.0,-113.125
66,17 ,46.0,-120.625
67,5 ,47.0,-114.375
68,13 ,42.0,-119.375
69,13 ,35.0,-116.875
70,16 ,42.0,-106.875
71,5 ,40.0,-110.625
72,22 ,45.0,-103.125
73,24 ,44.0,-124.375
74,3 ,44.0,-106.875
75,2 ,40.0,-106.875
76,10 ,48.0,-109.375
77,7 ,46.0,-121.875
78,11 ,45.0,-104.375
79,19 ,47.0,-101.875
80,22 ,49.0,-104.375
81,10 ,43.0,-115.625
82,16 ,32.0,-106.875
83,13 ,35.0,-120.625
84,2 ,49.0,-118.125
85,5 ,41.0,-118.125
86,11 ,32.0,-110.625
87,5 ,36.0,-118.125
88,3 ,46.0,-114.375
89,8 ,46.0,-106.875
90,8 ,42.0,-103.125
91,22 ,37.0,-101.875
92,11 ,32.0,-109.375
93,8 ,42.0,-121.875
94,13 ,34.0,-119.375
95,7 ,42.0,-114.375
96,2 ,49.0,-116.875
97,2 ,42.0,-111.875
98,2 ,37.0,-110.625
99,3 ,38.0,-119.375
100,3 ,41.0,-119.375
101,7 ,36.0,-106.875
102,24 ,46.0,-124.375
103,11 ,36.0,-116.875
104,10 ,41.0,-103.125
105,5 ,40.0,-116.875
106,13 ,44.0,-108.125
107,0 ,37.0,-118.125
108,7 ,38.0,-109.375
109,2 ,47.0,-121.875
110,5 ,36.0,-120.625
111,8 ,34.0,-113.125
112,3 ,44.0,-123.125
113,7 ,37.0,-113.125
114,7 ,37.0,-114.375
115,7 ,39.0,-105.625
116,3 ,39.0,-120.625
117,7 ,41.0,-104.375
118,5 ,49.0,-115.625
119,8 ,39.0,-119.375
120,19 ,36.0,-103.125
121,52 ,36.0,-124.375
122,53 ,39.0,-124.375
123,2 ,49.0,-124.375
124,11 ,43.0,-114.375
125,17 ,47.0,-118.125
126,3 ,45.0,-108.125
127,10 ,46.0,-118.125
128,3 ,47.0,-123.125
129,5 ,37.0,-109.375
130,39 ,41.0,-124.375
131,10 ,48.0,-118.125
132,16 ,47.0,-105.625
133,47 ,33.0,-121.875
134,24 ,34.0,-104.375
135,5 ,41.0,-110.625
136,19 ,49.0,-101.875
137,5 ,39.0,-113.125
138,13 ,37.0,-104.375
139,50 ,36.0,-123.125
140,7 ,46.0,-109.375
141,5 ,35.0,-106.875
142,2 ,37.0,-119.375
143,2 ,35.0,-111.875
144,17 ,33.0,-104.375
145,5 ,42.0,-113.125
146,10 ,42.0,-120.625
147,5 ,45.0,-106.875
148,8 ,33.0,-109.375
149,10 ,39.0,-104.375
150,11 ,40.0,-103.125
151,11 ,40.0,-101.875
152,5 ,45.0,-109.375
153,5 ,48.0,-115.625
154,10 ,35.0,-114.375
155,2 ,40.0,-105.625
156,2 ,34.0,-109.375
157,16 ,38.0,-103.125
158,11 ,47.0,-106.875
159,5 ,39.0,-123.125
160,5 ,39.0,-111.875
161,2 ,39.0,-114.375
162,21 ,48.0,-103.125
163,3 ,41.0,-115.625
164,22 ,48.0,-104.375
165,2 ,34.0,-110.625
166,8 ,34.0,-108.125
167,21 ,43.0,-124.375
168,3 ,40.0,-113.125
169,10 ,35.0,-109.375
