,ELCC,latitude,longitude
0,19 ,39.0,-116.875
1,10 ,34.0,-108.125
2,17 ,37.0,-114.375
3,16 ,32.0,-115.625
4,11 ,34.0,-109.375
5,22 ,35.0,-120.625
6,14 ,39.0,-108.125
7,22 ,40.0,-123.125
8,21 ,43.0,-119.375
9,11 ,43.0,-104.375
10,11 ,41.0,-105.625
11,14 ,41.0,-108.125
12,10 ,39.0,-105.625
13,14 ,39.0,-109.375
14,17 ,49.0,-118.125
15,19 ,45.0,-115.625
16,25 ,44.0,-124.375
17,14 ,38.0,-111.875
18,16 ,36.0,-110.625
19,28 ,38.0,-124.375
20,14 ,46.0,-111.875
21,16 ,43.0,-111.875
22,16 ,44.0,-113.125
23,10 ,32.0,-105.625
24,10 ,49.0,-101.875
25,16 ,42.0,-113.125
26,14 ,40.0,-109.375
27,10 ,45.0,-104.375
28,14 ,37.0,-108.125
29,28 ,36.0,-124.375
30,21 ,37.0,-119.375
31,17 ,37.0,-118.125
32,8 ,32.0,-104.375
33,16 ,43.0,-113.125
34,10 ,38.0,-104.375
35,11 ,48.0,-103.125
36,19 ,36.0,-116.875
37,13 ,36.0,-106.875
38,16 ,40.0,-110.625
39,16 ,35.0,-113.125
40,14 ,32.0,-111.875
41,16 ,38.0,-113.125
42,24 ,36.0,-121.875
43,10 ,44.0,-104.375
44,11 ,48.0,-104.375
45,10 ,36.0,-105.625
46,24 ,35.0,-121.875
47,10 ,32.0,-103.125
48,21 ,37.0,-120.625
49,24 ,37.0,-121.875
50,19 ,46.0,-115.625
51,22 ,32.0,-120.625
52,8 ,36.0,-101.875
53,16 ,49.0,-113.125
54,16 ,45.0,-113.125
55,19 ,38.0,-118.125
56,17 ,46.0,-113.125
57,13 ,43.0,-106.875
58,25 ,42.0,-124.375
59,22 ,48.0,-121.875
60,16 ,32.0,-113.125
61,16 ,42.0,-110.625
62,14 ,35.0,-109.375
63,17 ,49.0,-115.625
64,16 ,42.0,-115.625
65,10 ,46.0,-105.625
66,19 ,41.0,-115.625
67,10 ,42.0,-103.125
68,24 ,34.0,-120.625
69,10 ,45.0,-103.125
70,11 ,32.0,-110.625
71,16 ,33.0,-113.125
72,22 ,49.0,-121.875
73,21 ,40.0,-121.875
74,13 ,47.0,-109.375
75,8 ,33.0,-103.125
76,22 ,40.0,-120.625
77,22 ,44.0,-121.875
78,24 ,43.0,-124.375
79,11 ,47.0,-108.125
80,17 ,48.0,-116.875
81,14 ,48.0,-111.875
82,17 ,48.0,-115.625
83,16 ,47.0,-111.875
84,22 ,42.0,-121.875
85,13 ,40.0,-106.875
86,17 ,49.0,-116.875
87,11 ,45.0,-106.875
88,17 ,32.0,-114.375
89,10 ,40.0,-104.375
90,10 ,40.0,-103.125
91,19 ,47.0,-118.125
92,21 ,49.0,-120.625
93,22 ,44.0,-123.125
94,16 ,44.0,-110.625
95,22 ,32.0,-119.375
96,21 ,32.0,-116.875
97,14 ,33.0,-110.625
98,14 ,48.0,-109.375
99,16 ,34.0,-113.125
100,8 ,33.0,-104.375
101,16 ,37.0,-110.625
102,10 ,46.0,-103.125
103,21 ,43.0,-120.625
104,17 ,41.0,-114.375
105,16 ,49.0,-114.375
106,16 ,48.0,-113.125
107,22 ,47.0,-120.625
108,24 ,34.0,-121.875
109,17 ,34.0,-116.875
110,10 ,43.0,-103.125
111,17 ,41.0,-121.875
112,21 ,39.0,-121.875
113,21 ,45.0,-118.125
114,22 ,32.0,-118.125
115,25 ,35.0,-123.125
116,11 ,48.0,-105.625
117,8 ,39.0,-104.375
118,16 ,36.0,-113.125
119,21 ,35.0,-119.375
120,11 ,44.0,-105.625
121,10 ,46.0,-104.375
122,10 ,46.0,-101.875
123,21 ,46.0,-118.125
124,21 ,43.0,-121.875
125,16 ,42.0,-109.375
126,8 ,34.0,-101.875
127,16 ,42.0,-114.375
128,11 ,37.0,-106.875
129,17 ,39.0,-113.125
130,17 ,38.0,-115.625
131,11 ,46.0,-106.875
132,19 ,35.0,-116.875
133,16 ,43.0,-110.625
134,10 ,45.0,-101.875
135,10 ,40.0,-101.875
136,13 ,45.0,-108.125
137,8 ,33.0,-105.625
138,11 ,47.0,-103.125
139,19 ,42.0,-118.125
140,14 ,39.0,-110.625
141,21 ,34.0,-118.125
142,24 ,48.0,-123.125
143,11 ,49.0,-106.875
144,21 ,46.0,-119.375
145,16 ,33.0,-114.375
146,13 ,35.0,-106.875
147,13 ,44.0,-108.125
148,22 ,33.0,-118.125
149,17 ,39.0,-115.625
150,11 ,47.0,-104.375
151,27 ,37.0,-123.125
152,11 ,35.0,-105.625
153,11 ,47.0,-105.625
154,10 ,42.0,-104.375
155,8 ,34.0,-103.125
156,11 ,49.0,-103.125
157,13 ,44.0,-106.875
158,24 ,46.0,-121.875
159,16 ,40.0,-111.875
160,11 ,38.0,-106.875
161,19 ,43.0,-115.625
162,21 ,41.0,-119.375
163,19 ,43.0,-116.875
164,13 ,49.0,-109.375
165,21 ,35.0,-118.125
166,22 ,46.0,-120.625
167,16 ,41.0,-110.625
168,21 ,34.0,-119.375
169,10 ,41.0,-103.125
170,8 ,35.0,-101.875
171,14 ,49.0,-111.875
172,19 ,35.0,-115.625
173,16 ,39.0,-111.875
174,17 ,44.0,-114.375
175,13 ,35.0,-108.125
176,10 ,38.0,-105.625
177,27 ,36.0,-123.125
178,10 ,41.0,-104.375
179,19 ,49.0,-119.375
180,24 ,32.0,-121.875
181,19 ,46.0,-116.875
182,17 ,44.0,-115.625
183,8 ,36.0,-103.125
184,13 ,39.0,-106.875
185,17 ,40.0,-115.625
186,22 ,41.0,-123.125
187,17 ,37.0,-115.625
188,11 ,32.0,-109.375
189,25 ,32.0,-124.375
190,27 ,41.0,-124.375
191,27 ,34.0,-124.375
192,22 ,45.0,-119.375
193,19 ,42.0,-116.875
194,22 ,39.0,-120.625
195,13 ,46.0,-109.375
196,24 ,49.0,-124.375
197,17 ,43.0,-114.375
198,28 ,39.0,-124.375
199,28 ,37.0,-124.375
200,10 ,37.0,-105.625
201,10 ,34.0,-104.375
202,10 ,44.0,-101.875
203,19 ,36.0,-118.125
204,24 ,33.0,-121.875
205,25 ,33.0,-123.125
206,17 ,45.0,-114.375
207,21 ,48.0,-119.375
208,10 ,43.0,-101.875
209,10 ,44.0,-103.125
210,10 ,45.0,-105.625
211,10 ,37.0,-103.125
212,21 ,41.0,-118.125
213,19 ,42.0,-123.125
214,14 ,47.0,-110.625
215,17 ,40.0,-114.375
216,11 ,49.0,-104.375
217,25 ,45.0,-124.375
218,17 ,48.0,-114.375
219,21 ,44.0,-119.375
220,14 ,49.0,-110.625
221,8 ,36.0,-104.375
222,22 ,45.0,-120.625
223,14 ,36.0,-108.125
224,21 ,43.0,-123.125
225,22 ,33.0,-119.375
226,13 ,34.0,-110.625
227,19 ,48.0,-118.125
228,16 ,40.0,-113.125
229,22 ,44.0,-120.625
230,11 ,33.0,-106.875
231,19 ,36.0,-115.625
232,17 ,37.0,-113.125
233,25 ,34.0,-123.125
234,21 ,41.0,-120.625
235,21 ,36.0,-119.375
236,21 ,39.0,-118.125
237,21 ,42.0,-119.375
238,27 ,33.0,-124.375
239,25 ,46.0,-124.375
240,24 ,38.0,-121.875
241,16 ,34.0,-114.375
242,11 ,47.0,-101.875
243,19 ,43.0,-118.125
244,14 ,36.0,-111.875
245,11 ,46.0,-108.125
246,16 ,34.0,-111.875
247,24 ,46.0,-123.125
248,19 ,37.0,-116.875
249,14 ,48.0,-110.625
250,19 ,45.0,-116.875
251,13 ,49.0,-108.125
252,17 ,42.0,-111.875
253,17 ,33.0,-115.625
254,10 ,35.0,-104.375
255,14 ,43.0,-108.125
256,10 ,38.0,-103.125
257,16 ,41.0,-113.125
258,11 ,33.0,-109.375
259,10 ,34.0,-105.625
260,13 ,38.0,-108.125
261,17 ,35.0,-114.375
262,14 ,36.0,-109.375
263,13 ,42.0,-105.625
264,13 ,41.0,-106.875
265,21 ,48.0,-120.625
266,13 ,35.0,-111.875
267,10 ,35.0,-103.125
268,19 ,41.0,-116.875
269,25 ,32.0,-123.125
270,10 ,38.0,-101.875
271,21 ,42.0,-120.625
272,10 ,37.0,-101.875
273,16 ,37.0,-109.375
274,25 ,38.0,-123.125
275,22 ,38.0,-120.625
276,19 ,44.0,-116.875
277,8 ,37.0,-104.375
278,21 ,33.0,-116.875
279,14 ,38.0,-109.375
280,13 ,48.0,-108.125
281,16 ,41.0,-111.875
282,11 ,32.0,-108.125
283,10 ,41.0,-101.875
284,17 ,36.0,-114.375
285,14 ,42.0,-108.125
286,17 ,46.0,-114.375
287,14 ,45.0,-111.875
288,8 ,33.0,-108.125
289,19 ,44.0,-118.125
290,11 ,32.0,-106.875
291,16 ,47.0,-113.125
292,14 ,45.0,-110.625
293,14 ,35.0,-110.625
294,21 ,39.0,-119.375
295,19 ,47.0,-116.875
296,14 ,43.0,-109.375
297,24 ,45.0,-123.125
298,11 ,48.0,-101.875
299,10 ,39.0,-101.875
300,13 ,45.0,-109.375
301,16 ,38.0,-110.625
302,10 ,40.0,-105.625
303,17 ,34.0,-115.625
304,11 ,34.0,-106.875
305,27 ,40.0,-124.375
306,21 ,36.0,-120.625
307,21 ,40.0,-119.375
308,21 ,47.0,-119.375
309,11 ,47.0,-106.875
310,17 ,47.0,-114.375
311,19 ,40.0,-116.875
312,13 ,43.0,-105.625
313,19 ,38.0,-116.875
314,21 ,39.0,-123.125
315,22 ,49.0,-123.125
316,14 ,44.0,-109.375
317,24 ,47.0,-121.875
318,16 ,44.0,-111.875
319,17 ,39.0,-114.375
320,25 ,47.0,-124.375
321,8 ,33.0,-101.875
322,19 ,38.0,-119.375
323,8 ,42.0,-101.875
324,24 ,45.0,-121.875
325,11 ,49.0,-105.625
326,22 ,33.0,-120.625
327,24 ,47.0,-123.125
328,16 ,33.0,-111.875
329,16 ,37.0,-111.875
330,14 ,40.0,-108.125
331,17 ,38.0,-114.375
332,10 ,39.0,-103.125
333,27 ,35.0,-124.375
334,13 ,42.0,-106.875
335,14 ,46.0,-110.625
336,13 ,48.0,-106.875
337,21 ,40.0,-118.125
338,24 ,48.0,-124.375
339,14 ,41.0,-109.375
340,10 ,32.0,-101.875
341,17 ,47.0,-115.625
