,ELCC,latitude,longitude
0,14 ,40.0,-111.875
1,17 ,37.0,-120.625
2,7 ,38.0,-104.375
3,10 ,48.0,-106.875
4,7 ,33.0,-105.625
5,16 ,40.0,-115.625
6,11 ,47.0,-109.375
7,16 ,38.0,-119.375
8,22 ,48.0,-124.375
9,7 ,32.0,-101.875
10,17 ,41.0,-120.625
11,11 ,35.0,-106.875
12,16 ,38.0,-118.125
13,16 ,43.0,-116.875
14,13 ,36.0,-110.625
15,8 ,41.0,-105.625
16,8 ,32.0,-105.625
17,14 ,49.0,-114.375
18,7 ,38.0,-101.875
19,11 ,35.0,-110.625
20,13 ,37.0,-111.875
21,22 ,38.0,-123.125
22,8 ,34.0,-105.625
23,14 ,49.0,-115.625
24,7 ,38.0,-103.125
25,11 ,35.0,-111.875
26,17 ,44.0,-118.125
27,7 ,33.0,-108.125
28,19 ,46.0,-120.625
29,14 ,43.0,-114.375
30,19 ,38.0,-120.625
31,16 ,44.0,-115.625
32,21 ,46.0,-121.875
33,21 ,49.0,-124.375
34,19 ,41.0,-119.375
35,8 ,41.0,-104.375
36,14 ,37.0,-114.375
37,10 ,34.0,-106.875
38,17 ,42.0,-123.125
39,22 ,44.0,-124.375
40,14 ,46.0,-114.375
41,17 ,41.0,-118.125
42,11 ,36.0,-108.125
43,8 ,32.0,-103.125
44,7 ,35.0,-101.875
45,13 ,32.0,-113.125
46,10 ,49.0,-106.875
47,13 ,49.0,-111.875
48,19 ,34.0,-120.625
49,8 ,47.0,-104.375
50,8 ,47.0,-103.125
51,13 ,39.0,-111.875
52,10 ,36.0,-106.875
53,7 ,36.0,-103.125
54,16 ,45.0,-115.625
55,13 ,33.0,-114.375
56,19 ,40.0,-123.125
57,8 ,35.0,-105.625
58,8 ,43.0,-104.375
59,7 ,36.0,-104.375
60,10 ,46.0,-108.125
61,17 ,45.0,-118.125
62,8 ,46.0,-105.625
63,16 ,47.0,-116.875
64,11 ,41.0,-109.375
65,14 ,40.0,-113.125
66,11 ,43.0,-108.125
67,14 ,46.0,-113.125
68,19 ,45.0,-119.375
69,10 ,42.0,-105.625
70,16 ,37.0,-116.875
71,8 ,43.0,-103.125
72,24 ,40.0,-124.375
73,8 ,40.0,-103.125
74,7 ,43.0,-101.875
75,13 ,46.0,-111.875
76,19 ,43.0,-123.125
77,19 ,33.0,-118.125
78,10 ,42.0,-106.875
79,10 ,45.0,-106.875
80,8 ,45.0,-101.875
81,19 ,32.0,-120.625
