,ELCC,latitude,longitude
0,32 ,32.0,-121.875
1,3 ,49.0,-110.625
2,33 ,37.0,-124.375
3,7 ,35.0,-110.625
4,17 ,33.0,-119.375
5,0 ,48.0,-124.375
6,8 ,38.0,-108.125
7,35 ,35.0,-123.125
8,5 ,42.0,-116.875
9,5 ,41.0,-120.625
10,3 ,43.0,-121.875
11,2 ,40.0,-115.625
12,11 ,43.0,-114.375
13,2 ,40.0,-121.875
14,0 ,48.0,-115.625
15,5 ,34.0,-114.375
16,2 ,42.0,-111.875
17,13 ,33.0,-111.875
18,7 ,33.0,-106.875
19,7 ,42.0,-124.375
20,27 ,32.0,-124.375
21,5 ,40.0,-116.875
22,7 ,44.0,-108.125
23,8 ,32.0,-113.125
24,5 ,35.0,-114.375
25,14 ,44.0,-124.375
26,8 ,34.0,-111.875
27,2 ,39.0,-119.375
28,3 ,41.0,-114.375
29,5 ,42.0,-119.375
30,32 ,33.0,-121.875
31,2 ,47.0,-113.125
32,3 ,37.0,-119.375
33,3 ,39.0,-110.625
34,2 ,43.0,-118.125
35,2 ,44.0,-113.125
36,2 ,48.0,-116.875
37,2 ,32.0,-115.625
38,3 ,37.0,-116.875
39,5 ,42.0,-106.875
40,3 ,44.0,-116.875
41,3 ,48.0,-109.375
42,5 ,40.0,-120.625
43,5 ,34.0,-118.125
44,11 ,35.0,-113.125
45,19 ,32.0,-119.375
46,8 ,41.0,-108.125
47,3 ,34.0,-109.375
48,11 ,42.0,-109.375
49,33 ,38.0,-123.125
50,5 ,34.0,-108.125
51,30 ,32.0,-120.625
52,2 ,48.0,-113.125
53,33 ,34.0,-123.125
54,14 ,32.0,-114.375
55,0 ,46.0,-114.375
56,2 ,45.0,-111.875
57,3 ,41.0,-121.875
58,5 ,49.0,-109.375
59,3 ,41.0,-106.875
60,3 ,40.0,-108.125
61,2 ,38.0,-114.375
62,13 ,33.0,-110.625
63,2 ,46.0,-119.375
64,2 ,47.0,-120.625
65,8 ,36.0,-110.625
66,5 ,41.0,-116.875
67,3 ,35.0,-116.875
68,33 ,35.0,-124.375
69,3 ,47.0,-109.375
70,10 ,35.0,-109.375
71,3 ,41.0,-115.625
72,5 ,48.0,-111.875
73,3 ,45.0,-109.375
74,7 ,39.0,-123.125
75,5 ,39.0,-113.125
76,0 ,47.0,-114.375
77,2 ,45.0,-116.875
78,28 ,33.0,-124.375
79,8 ,40.0,-110.625
80,3 ,47.0,-106.875
81,35 ,35.0,-121.875
82,7 ,39.0,-108.125
83,5 ,46.0,-109.375
84,2 ,40.0,-123.125
85,8 ,37.0,-108.125
86,2 ,44.0,-109.375
87,2 ,46.0,-113.125
88,0 ,45.0,-110.625
89,32 ,32.0,-123.125
90,2 ,39.0,-118.125
91,7 ,36.0,-113.125
92,7 ,41.0,-110.625
93,5 ,33.0,-109.375
94,2 ,39.0,-116.875
95,8 ,47.0,-124.375
96,5 ,34.0,-110.625
97,5 ,45.0,-118.125
98,3 ,44.0,-106.875
99,33 ,34.0,-121.875
100,3 ,49.0,-111.875
101,2 ,40.0,-109.375
102,3 ,35.0,-106.875
103,5 ,48.0,-106.875
104,27 ,40.0,-124.375
105,32 ,38.0,-121.875
106,2 ,44.0,-123.125
107,5 ,47.0,-108.125
108,3 ,45.0,-114.375
109,0 ,49.0,-120.625
110,10 ,43.0,-113.125
111,2 ,46.0,-110.625
112,7 ,42.0,-115.625
113,3 ,33.0,-108.125
114,0 ,49.0,-119.375
115,8 ,40.0,-111.875
116,2 ,46.0,-118.125
117,2 ,35.0,-115.625
118,2 ,36.0,-116.875
119,7 ,37.0,-106.875
120,3 ,40.0,-106.875
121,7 ,38.0,-111.875
122,2 ,46.0,-121.875
123,5 ,48.0,-108.125
124,2 ,47.0,-110.625
125,5 ,43.0,-116.875
126,0 ,48.0,-123.125
127,3 ,43.0,-108.125
128,3 ,32.0,-116.875
129,33 ,37.0,-123.125
130,3 ,43.0,-119.375
131,0 ,39.0,-114.375
132,0 ,49.0,-118.125
133,3 ,39.0,-121.875
134,10 ,44.0,-120.625
135,3 ,36.0,-111.875
136,5 ,33.0,-116.875
137,0 ,36.0,-114.375
138,2 ,47.0,-116.875
139,3 ,36.0,-115.625
140,32 ,33.0,-123.125
141,22 ,35.0,-120.625
142,5 ,36.0,-106.875
143,10 ,38.0,-109.375
144,2 ,37.0,-115.625
145,3 ,38.0,-106.875
146,0 ,49.0,-123.125
147,2 ,42.0,-118.125
148,10 ,39.0,-111.875
149,2 ,38.0,-119.375
150,0 ,37.0,-118.125
151,27 ,39.0,-124.375
152,10 ,46.0,-124.375
153,8 ,42.0,-110.625
154,3 ,48.0,-110.625
155,7 ,43.0,-123.125
156,0 ,40.0,-119.375
157,2 ,41.0,-118.125
158,5 ,34.0,-106.875
159,2 ,46.0,-116.875
160,2 ,47.0,-111.875
161,3 ,38.0,-113.125
162,30 ,38.0,-124.375
163,2 ,49.0,-114.375
164,3 ,41.0,-119.375
165,8 ,37.0,-113.125
166,2 ,38.0,-116.875
167,2 ,47.0,-118.125
168,3 ,40.0,-114.375
169,3 ,49.0,-113.125
170,7 ,33.0,-118.125
171,5 ,39.0,-120.625
172,3 ,45.0,-123.125
173,2 ,43.0,-106.875
174,0 ,48.0,-114.375
175,2 ,40.0,-118.125
176,11 ,37.0,-121.875
177,7 ,45.0,-119.375
178,8 ,32.0,-108.125
179,5 ,46.0,-123.125
180,0 ,47.0,-123.125
181,7 ,43.0,-124.375
182,11 ,32.0,-111.875
183,2 ,41.0,-111.875
184,0 ,46.0,-115.625
185,3 ,36.0,-118.125
186,25 ,37.0,-120.625
187,5 ,44.0,-119.375
188,2 ,48.0,-118.125
189,11 ,45.0,-120.625
190,7 ,33.0,-114.375
191,11 ,33.0,-113.125
192,2 ,43.0,-111.875
193,11 ,35.0,-118.125
194,8 ,32.0,-118.125
195,7 ,36.0,-108.125
196,3 ,42.0,-113.125
197,3 ,43.0,-109.375
198,3 ,43.0,-110.625
199,0 ,48.0,-120.625
200,2 ,39.0,-115.625
201,33 ,36.0,-123.125
202,0 ,48.0,-121.875
203,5 ,46.0,-106.875
204,3 ,43.0,-120.625
205,5 ,39.0,-106.875
206,2 ,41.0,-113.125
207,3 ,38.0,-110.625
208,8 ,34.0,-116.875
209,11 ,36.0,-119.375
210,13 ,36.0,-120.625
211,0 ,49.0,-115.625
212,0 ,38.0,-118.125
213,13 ,45.0,-124.375
214,3 ,46.0,-120.625
215,5 ,34.0,-115.625
216,11 ,43.0,-115.625
217,10 ,35.0,-119.375
218,2 ,44.0,-121.875
219,7 ,35.0,-108.125
220,3 ,42.0,-121.875
221,8 ,42.0,-114.375
222,7 ,42.0,-108.125
223,3 ,42.0,-123.125
224,2 ,44.0,-111.875
225,5 ,46.0,-108.125
226,7 ,32.0,-106.875
227,8 ,34.0,-113.125
228,0 ,47.0,-115.625
229,5 ,35.0,-111.875
230,32 ,34.0,-124.375
231,2 ,41.0,-123.125
232,0 ,49.0,-121.875
233,0 ,49.0,-116.875
234,8 ,45.0,-108.125
235,8 ,37.0,-111.875
236,2 ,44.0,-110.625
237,11 ,41.0,-109.375
238,10 ,34.0,-119.375
239,7 ,49.0,-106.875
240,11 ,41.0,-124.375
241,2 ,45.0,-121.875
242,3 ,42.0,-120.625
243,0 ,47.0,-119.375
244,5 ,39.0,-109.375
245,3 ,45.0,-113.125
246,3 ,37.0,-114.375
247,30 ,34.0,-120.625
248,33 ,36.0,-124.375
249,2 ,45.0,-115.625
250,7 ,49.0,-108.125
251,3 ,44.0,-115.625
252,14 ,38.0,-120.625
253,7 ,32.0,-110.625
254,2 ,33.0,-115.625
255,7 ,37.0,-110.625
256,10 ,37.0,-109.375
257,5 ,40.0,-113.125
258,5 ,32.0,-109.375
259,0 ,49.0,-124.375
260,32 ,36.0,-121.875
261,8 ,36.0,-109.375
262,2 ,46.0,-111.875
263,30 ,33.0,-120.625
264,2 ,47.0,-121.875
265,2 ,48.0,-119.375
266,5 ,44.0,-118.125
267,5 ,44.0,-114.375
268,2 ,38.0,-115.625
269,8 ,45.0,-106.875
