,ELCC,latitude,longitude
0,33 ,46.0,-113.125
1,35 ,36.0,-115.625
2,35 ,39.0,-106.875
3,35 ,33.0,-115.625
4,41 ,46.0,-103.125
5,33 ,41.0,-118.125
6,35 ,40.0,-108.125
7,36 ,35.0,-116.875
8,35 ,43.0,-119.375
9,33 ,47.0,-110.625
10,64 ,36.0,-124.375
11,41 ,41.0,-124.375
12,32 ,37.0,-118.125
13,49 ,39.0,-101.875
14,39 ,45.0,-104.375
15,42 ,33.0,-111.875
16,33 ,38.0,-105.625
17,38 ,32.0,-113.125
18,33 ,40.0,-115.625
19,35 ,42.0,-121.875
20,39 ,42.0,-108.125
21,38 ,41.0,-108.125
22,33 ,39.0,-118.125
23,41 ,38.0,-109.375
24,36 ,41.0,-120.625
25,38 ,45.0,-103.125
26,35 ,40.0,-109.375
27,35 ,40.0,-114.375
28,41 ,48.0,-104.375
29,38 ,46.0,-108.125
30,36 ,39.0,-109.375
31,38 ,48.0,-111.875
32,33 ,47.0,-116.875
33,32 ,45.0,-116.875
34,33 ,42.0,-123.125
35,33 ,40.0,-119.375
36,36 ,48.0,-110.625
37,39 ,37.0,-113.125
38,33 ,34.0,-109.375
39,36 ,35.0,-105.625
40,33 ,48.0,-119.375
41,41 ,32.0,-104.375
42,35 ,34.0,-115.625
43,38 ,36.0,-108.125
44,36 ,35.0,-114.375
45,38 ,36.0,-109.375
46,33 ,43.0,-118.125
47,33 ,46.0,-121.875
48,36 ,37.0,-106.875
49,35 ,47.0,-124.375
50,66 ,35.0,-124.375
51,33 ,44.0,-110.625
52,32 ,45.0,-115.625
53,38 ,48.0,-106.875
54,66 ,34.0,-120.625
55,32 ,48.0,-120.625
56,36 ,34.0,-108.125
57,36 ,38.0,-113.125
58,41 ,34.0,-119.375
59,36 ,37.0,-121.875
60,39 ,37.0,-111.875
61,36 ,43.0,-103.125
62,38 ,34.0,-111.875
63,42 ,49.0,-104.375
64,35 ,44.0,-111.875
65,44 ,43.0,-115.625
66,38 ,32.0,-118.125
67,39 ,32.0,-106.875
68,41 ,45.0,-105.625
69,61 ,32.0,-120.625
70,38 ,33.0,-114.375
71,35 ,43.0,-109.375
72,35 ,43.0,-111.875
73,41 ,35.0,-104.375
74,39 ,42.0,-110.625
75,63 ,39.0,-124.375
76,39 ,45.0,-120.625
77,61 ,38.0,-123.125
78,38 ,32.0,-105.625
79,36 ,42.0,-119.375
80,30 ,49.0,-121.875
81,39 ,49.0,-106.875
82,35 ,36.0,-111.875
83,41 ,47.0,-101.875
84,52 ,35.0,-120.625
