,ELCC,latitude,longitude
0,2 ,32.0,-110.625
1,28 ,41.0,-124.375
2,16 ,32.0,-123.125
3,3 ,33.0,-118.125
4,3 ,39.0,-105.625
5,0 ,49.0,-101.875
6,2 ,47.0,-113.125
7,27 ,35.0,-101.875
8,5 ,36.0,-110.625
9,2 ,39.0,-118.125
10,42 ,37.0,-124.375
11,0 ,48.0,-103.125
12,13 ,42.0,-106.875
13,27 ,33.0,-119.375
14,2 ,48.0,-114.375
15,0 ,37.0,-118.125
16,2 ,48.0,-113.125
17,30 ,38.0,-104.375
18,33 ,32.0,-104.375
19,24 ,36.0,-101.875
20,11 ,47.0,-104.375
21,2 ,48.0,-118.125
22,22 ,32.0,-105.625
23,7 ,39.0,-119.375
24,7 ,33.0,-110.625
25,0 ,41.0,-111.875
26,8 ,40.0,-116.875
27,0 ,48.0,-124.375
28,8 ,40.0,-120.625
29,16 ,42.0,-103.125
30,10 ,36.0,-119.375
31,3 ,37.0,-109.375
32,44 ,36.0,-124.375
33,2 ,36.0,-113.125
34,0 ,37.0,-119.375
35,42 ,38.0,-124.375
36,0 ,48.0,-120.625
37,0 ,49.0,-113.125
38,0 ,49.0,-119.375
39,0 ,41.0,-123.125
40,7 ,38.0,-110.625
41,36 ,37.0,-101.875
42,21 ,39.0,-121.875
43,8 ,46.0,-110.625
44,13 ,33.0,-105.625
45,8 ,38.0,-109.375
46,2 ,36.0,-111.875
47,3 ,44.0,-115.625
48,5 ,47.0,-110.625
49,8 ,41.0,-114.375
50,7 ,45.0,-101.875
51,2 ,46.0,-116.875
52,22 ,43.0,-105.625
53,5 ,44.0,-111.875
54,14 ,46.0,-104.375
55,5 ,42.0,-121.875
56,2 ,33.0,-108.125
57,46 ,44.0,-124.375
58,17 ,46.0,-106.875
59,0 ,40.0,-123.125
60,0 ,44.0,-110.625
61,13 ,32.0,-124.375
62,14 ,41.0,-120.625
63,8 ,44.0,-106.875
64,2 ,39.0,-123.125
65,60 ,38.0,-103.125
66,8 ,42.0,-110.625
67,8 ,45.0,-118.125
68,0 ,45.0,-111.875
69,5 ,49.0,-109.375
70,17 ,33.0,-114.375
71,14 ,42.0,-116.875
72,10 ,41.0,-115.625
73,7 ,46.0,-103.125
74,7 ,41.0,-110.625
75,3 ,42.0,-123.125
76,11 ,36.0,-120.625
77,2 ,40.0,-114.375
78,10 ,47.0,-109.375
79,16 ,33.0,-111.875
80,2 ,49.0,-108.125
81,30 ,47.0,-124.375
82,0 ,43.0,-109.375
83,8 ,33.0,-109.375
84,5 ,36.0,-106.875
85,7 ,46.0,-111.875
86,11 ,33.0,-116.875
87,17 ,47.0,-108.125
88,0 ,46.0,-115.625
89,0 ,48.0,-121.875
90,7 ,40.0,-111.875
91,41 ,42.0,-124.375
92,5 ,36.0,-105.625
93,0 ,37.0,-121.875
94,22 ,46.0,-109.375
95,11 ,43.0,-123.125
96,0 ,48.0,-115.625
97,10 ,47.0,-111.875
98,5 ,45.0,-114.375
99,3 ,34.0,-109.375
100,13 ,34.0,-111.875
101,3 ,41.0,-113.125
102,11 ,37.0,-115.625
103,0 ,46.0,-114.375
104,16 ,32.0,-111.875
105,35 ,43.0,-114.375
106,11 ,34.0,-116.875
107,24 ,43.0,-113.125
108,2 ,49.0,-111.875
109,3 ,45.0,-113.125
110,10 ,45.0,-119.375
111,0 ,48.0,-116.875
112,5 ,36.0,-118.125
113,11 ,37.0,-110.625
114,30 ,42.0,-109.375
115,0 ,49.0,-116.875
116,10 ,35.0,-113.125
117,16 ,44.0,-108.125
118,0 ,40.0,-106.875
119,7 ,34.0,-114.375
120,25 ,32.0,-120.625
121,0 ,48.0,-123.125
122,13 ,34.0,-113.125
123,19 ,37.0,-108.125
124,5 ,44.0,-123.125
125,17 ,34.0,-105.625
126,30 ,41.0,-101.875
127,36 ,46.0,-124.375
128,28 ,34.0,-124.375
129,8 ,37.0,-111.875
130,30 ,33.0,-104.375
131,10 ,44.0,-118.125
132,5 ,40.0,-119.375
133,35 ,37.0,-120.625
134,5 ,35.0,-109.375
135,0 ,47.0,-123.125
136,11 ,39.0,-111.875
137,5 ,43.0,-120.625
138,10 ,35.0,-114.375
139,39 ,35.0,-124.375
140,5 ,37.0,-106.875
141,39 ,32.0,-114.375
142,11 ,45.0,-120.625
143,3 ,32.0,-108.125
144,3 ,44.0,-101.875
145,0 ,45.0,-121.875
146,0 ,47.0,-121.875
147,0 ,46.0,-118.125
148,0 ,38.0,-108.125
149,2 ,32.0,-109.375
150,32 ,39.0,-101.875
151,3 ,38.0,-111.875
152,0 ,39.0,-120.625
153,5 ,35.0,-110.625
154,13 ,44.0,-116.875
155,8 ,35.0,-106.875
156,8 ,47.0,-120.625
157,17 ,46.0,-105.625
158,13 ,39.0,-109.375
159,3 ,43.0,-121.875
160,3 ,36.0,-114.375
161,0 ,43.0,-110.625
162,33 ,43.0,-124.375
163,44 ,38.0,-101.875
164,42 ,39.0,-103.125
165,2 ,32.0,-115.625
166,2 ,38.0,-113.125
167,7 ,37.0,-105.625
168,39 ,41.0,-109.375
169,22 ,32.0,-121.875
170,10 ,45.0,-103.125
171,25 ,36.0,-104.375
172,21 ,36.0,-123.125
173,0 ,45.0,-110.625
174,2 ,48.0,-104.375
175,17 ,44.0,-105.625
176,3 ,48.0,-101.875
177,21 ,35.0,-121.875
178,10 ,33.0,-115.625
179,3 ,34.0,-108.125
180,42 ,40.0,-103.125
181,2 ,41.0,-106.875
182,2 ,49.0,-106.875
183,13 ,41.0,-105.625
184,7 ,42.0,-118.125
185,8 ,46.0,-123.125
186,28 ,34.0,-101.875
187,10 ,43.0,-103.125
188,3 ,44.0,-113.125
189,24 ,34.0,-123.125
190,3 ,43.0,-101.875
191,22 ,42.0,-114.375
192,5 ,46.0,-101.875
193,0 ,47.0,-119.375
194,14 ,37.0,-123.125
195,16 ,38.0,-120.625
196,17 ,33.0,-124.375
197,25 ,36.0,-103.125
198,27 ,34.0,-104.375
199,0 ,49.0,-114.375
200,2 ,49.0,-110.625
201,24 ,33.0,-113.125
202,21 ,42.0,-115.625
203,11 ,43.0,-116.875
204,11 ,39.0,-113.125
205,35 ,39.0,-104.375
206,17 ,37.0,-104.375
207,16 ,45.0,-108.125
208,38 ,40.0,-104.375
209,7 ,42.0,-101.875
210,0 ,47.0,-101.875
211,24 ,34.0,-121.875
212,0 ,49.0,-123.125
213,3 ,41.0,-119.375
214,25 ,32.0,-119.375
215,2 ,46.0,-119.375
216,17 ,47.0,-105.625
217,7 ,35.0,-120.625
218,30 ,34.0,-120.625
219,0 ,35.0,-111.875
220,39 ,40.0,-124.375
221,41 ,39.0,-124.375
222,8 ,38.0,-116.875
223,10 ,35.0,-119.375
224,2 ,35.0,-108.125
225,0 ,47.0,-114.375
226,28 ,32.0,-101.875
227,13 ,32.0,-106.875
228,0 ,49.0,-120.625
229,5 ,42.0,-113.125
230,38 ,37.0,-103.125
231,3 ,46.0,-121.875
232,17 ,45.0,-106.875
233,2 ,33.0,-106.875
234,22 ,35.0,-103.125
235,2 ,49.0,-104.375
236,30 ,41.0,-108.125
237,8 ,37.0,-114.375
238,3 ,45.0,-109.375
239,5 ,35.0,-115.625
240,7 ,44.0,-103.125
241,14 ,43.0,-104.375
242,0 ,47.0,-118.125
243,2 ,38.0,-115.625
244,36 ,43.0,-106.875
245,5 ,40.0,-121.875
246,11 ,48.0,-111.875
247,3 ,47.0,-103.125
248,7 ,37.0,-116.875
249,28 ,33.0,-120.625
250,8 ,44.0,-104.375
251,10 ,35.0,-104.375
252,0 ,41.0,-118.125
253,11 ,45.0,-123.125
254,8 ,40.0,-113.125
255,21 ,35.0,-105.625
256,32 ,40.0,-101.875
257,7 ,48.0,-108.125
258,14 ,38.0,-123.125
259,28 ,42.0,-104.375
260,7 ,48.0,-106.875
261,2 ,49.0,-105.625
262,10 ,48.0,-105.625
263,0 ,49.0,-115.625
264,8 ,38.0,-105.625
265,3 ,40.0,-105.625
266,0 ,34.0,-118.125
267,5 ,38.0,-106.875
268,55 ,45.0,-124.375
269,14 ,44.0,-119.375
270,0 ,39.0,-114.375
271,25 ,42.0,-108.125
272,32 ,42.0,-105.625
273,7 ,36.0,-116.875
274,11 ,34.0,-119.375
275,14 ,43.0,-119.375
276,7 ,45.0,-116.875
277,0 ,43.0,-111.875
278,3 ,46.0,-120.625
279,0 ,42.0,-111.875
280,17 ,40.0,-109.375
281,8 ,35.0,-116.875
282,11 ,37.0,-113.125
283,8 ,36.0,-121.875
284,0 ,49.0,-118.125
285,8 ,48.0,-109.375
286,2 ,38.0,-119.375
287,3 ,39.0,-108.125
288,5 ,34.0,-106.875
289,10 ,43.0,-118.125
290,2 ,32.0,-116.875
291,2 ,34.0,-110.625
292,0 ,40.0,-118.125
293,25 ,33.0,-103.125
294,35 ,38.0,-121.875
295,10 ,36.0,-115.625
296,5 ,40.0,-115.625
297,0 ,49.0,-124.375
298,3 ,38.0,-118.125
299,2 ,46.0,-113.125
300,0 ,39.0,-116.875
301,3 ,36.0,-109.375
302,22 ,32.0,-113.125
303,21 ,46.0,-108.125
304,3 ,38.0,-114.375
305,32 ,44.0,-120.625
306,19 ,40.0,-110.625
307,13 ,45.0,-104.375
308,38 ,43.0,-115.625
309,32 ,41.0,-104.375
310,2 ,39.0,-106.875
311,5 ,34.0,-115.625
312,27 ,43.0,-108.125
313,2 ,41.0,-121.875
314,28 ,34.0,-103.125
315,36 ,32.0,-103.125
316,3 ,44.0,-121.875
317,14 ,47.0,-106.875
318,5 ,44.0,-114.375
319,3 ,36.0,-108.125
320,30 ,41.0,-103.125
321,10 ,48.0,-110.625
322,0 ,49.0,-103.125
323,2 ,45.0,-115.625
324,0 ,49.0,-121.875
325,5 ,42.0,-120.625
326,0 ,47.0,-115.625
327,8 ,39.0,-115.625
328,24 ,35.0,-123.125
329,11 ,32.0,-118.125
330,22 ,33.0,-123.125
331,19 ,45.0,-105.625
332,14 ,39.0,-110.625
333,30 ,33.0,-101.875
334,10 ,40.0,-108.125
335,0 ,44.0,-109.375
336,24 ,33.0,-121.875
337,0 ,47.0,-116.875
338,11 ,41.0,-116.875
339,11 ,35.0,-118.125
340,2 ,48.0,-119.375
341,16 ,42.0,-119.375
