,ELCC,latitude,longitude
0,7 ,32.0,-111.875
1,5 ,42.0,-103.125
2,11 ,34.0,-123.125
3,5 ,34.0,-105.625
4,10 ,32.0,-120.625
5,3 ,32.0,-103.125
6,7 ,48.0,-105.625
7,5 ,40.0,-105.625
8,3 ,33.0,-104.375
9,7 ,46.0,-108.125
10,8 ,48.0,-114.375
11,11 ,45.0,-121.875
12,7 ,40.0,-109.375
13,7 ,49.0,-108.125
14,10 ,44.0,-115.625
15,10 ,37.0,-116.875
16,5 ,36.0,-105.625
17,11 ,47.0,-121.875
18,8 ,36.0,-113.125
19,11 ,44.0,-121.875
20,10 ,34.0,-120.625
21,8 ,48.0,-113.125
22,8 ,39.0,-111.875
23,7 ,48.0,-111.875
24,7 ,47.0,-105.625
25,8 ,47.0,-115.625
26,11 ,42.0,-121.875
27,10 ,42.0,-116.875
28,8 ,36.0,-114.375
29,13 ,40.0,-124.375
30,8 ,35.0,-116.875
31,10 ,36.0,-120.625
32,8 ,43.0,-113.125
33,10 ,35.0,-119.375
34,5 ,48.0,-101.875
35,10 ,47.0,-116.875
36,8 ,44.0,-114.375
37,7 ,36.0,-108.125
38,5 ,45.0,-101.875
39,11 ,42.0,-123.125
40,5 ,32.0,-110.625
41,5 ,32.0,-106.875
42,5 ,46.0,-105.625
43,5 ,47.0,-103.125
44,11 ,39.0,-123.125
45,11 ,47.0,-123.125
46,5 ,42.0,-105.625
47,10 ,41.0,-116.875
48,7 ,46.0,-109.375
49,7 ,49.0,-105.625
50,5 ,40.0,-103.125
51,3 ,32.0,-101.875
52,7 ,36.0,-110.625
53,8 ,42.0,-114.375
54,5 ,43.0,-103.125
55,5 ,37.0,-104.375
56,5 ,46.0,-104.375
57,13 ,37.0,-124.375
58,10 ,44.0,-118.125
59,7 ,43.0,-108.125
60,5 ,32.0,-109.375
61,10 ,45.0,-118.125
62,11 ,49.0,-121.875
63,8 ,44.0,-113.125
64,13 ,41.0,-124.375
65,8 ,37.0,-118.125
66,5 ,38.0,-106.875
67,5 ,36.0,-104.375
68,11 ,39.0,-120.625
69,7 ,38.0,-110.625
70,11 ,36.0,-124.375
71,11 ,48.0,-121.875
