,ELCC,latitude,longitude
0,32 ,45.0,-115.625
1,33 ,40.0,-113.125
2,35 ,36.0,-115.625
3,35 ,33.0,-115.625
4,32 ,38.0,-108.125
5,30 ,39.0,-104.375
6,30 ,33.0,-105.625
7,32 ,40.0,-108.125
8,30 ,34.0,-105.625
9,33 ,35.0,-111.875
10,32 ,45.0,-110.625
11,30 ,34.0,-103.125
12,32 ,33.0,-108.125
13,28 ,40.0,-101.875
14,30 ,39.0,-103.125
15,35 ,43.0,-116.875
16,30 ,48.0,-108.125
17,35 ,38.0,-113.125
18,30 ,36.0,-105.625
19,33 ,36.0,-110.625
20,33 ,38.0,-110.625
21,36 ,43.0,-119.375
22,33 ,44.0,-110.625
23,33 ,43.0,-113.125
24,30 ,32.0,-104.375
25,30 ,42.0,-106.875
26,41 ,47.0,-124.375
27,32 ,45.0,-114.375
28,38 ,33.0,-118.125
29,33 ,42.0,-123.125
30,35 ,46.0,-116.875
31,28 ,44.0,-101.875
32,41 ,44.0,-124.375
33,33 ,34.0,-114.375
34,30 ,47.0,-105.625
35,38 ,49.0,-121.875
36,38 ,47.0,-123.125
37,33 ,44.0,-111.875
38,32 ,49.0,-114.375
39,41 ,34.0,-124.375
40,33 ,44.0,-114.375
41,32 ,41.0,-108.125
42,32 ,46.0,-110.625
43,30 ,40.0,-106.875
44,28 ,45.0,-103.125
45,30 ,38.0,-103.125
46,36 ,46.0,-118.125
47,36 ,35.0,-118.125
48,33 ,49.0,-119.375
49,32 ,32.0,-106.875
50,28 ,43.0,-101.875
51,28 ,37.0,-103.125
52,35 ,39.0,-115.625
53,28 ,49.0,-101.875
54,32 ,48.0,-113.125
55,41 ,33.0,-123.125
56,35 ,36.0,-116.875
57,36 ,32.0,-116.875
58,32 ,40.0,-110.625
59,28 ,48.0,-101.875
60,39 ,32.0,-120.625
61,41 ,38.0,-124.375
62,38 ,35.0,-120.625
63,32 ,34.0,-109.375
64,39 ,33.0,-121.875
65,39 ,33.0,-120.625
66,28 ,40.0,-103.125
67,35 ,43.0,-121.875
68,28 ,41.0,-103.125
69,32 ,32.0,-110.625
70,32 ,44.0,-109.375
71,32 ,37.0,-108.125
72,39 ,38.0,-123.125
73,36 ,38.0,-116.875
74,35 ,42.0,-115.625
75,33 ,45.0,-113.125
76,38 ,41.0,-120.625
77,28 ,37.0,-101.875
78,28 ,47.0,-104.375
79,30 ,44.0,-108.125
80,36 ,42.0,-124.375
81,32 ,49.0,-113.125
82,30 ,48.0,-106.875
83,41 ,45.0,-124.375
84,32 ,32.0,-109.375
85,41 ,39.0,-124.375
86,30 ,41.0,-106.875
87,32 ,38.0,-109.375
88,30 ,46.0,-108.125
89,36 ,35.0,-116.875
90,30 ,43.0,-104.375
91,30 ,37.0,-105.625
92,36 ,44.0,-123.125
93,28 ,49.0,-103.125
94,38 ,41.0,-119.375
95,32 ,42.0,-108.125
96,36 ,48.0,-121.875
97,38 ,32.0,-119.375
98,32 ,40.0,-109.375
99,32 ,39.0,-109.375
100,36 ,39.0,-116.875
101,28 ,39.0,-101.875
102,33 ,33.0,-113.125
103,36 ,35.0,-119.375
104,30 ,33.0,-104.375
105,36 ,48.0,-120.625
106,30 ,49.0,-108.125
107,41 ,49.0,-124.375
108,42 ,32.0,-124.375
109,36 ,38.0,-120.625
110,35 ,41.0,-115.625
111,38 ,43.0,-124.375
112,32 ,39.0,-108.125
113,28 ,46.0,-106.875
114,33 ,35.0,-113.125
115,38 ,47.0,-121.875
116,35 ,36.0,-118.125
117,33 ,38.0,-111.875
118,35 ,35.0,-114.375
119,35 ,44.0,-116.875
120,35 ,34.0,-115.625
121,41 ,35.0,-123.125
122,32 ,37.0,-109.375
123,38 ,42.0,-121.875
124,38 ,34.0,-119.375
125,33 ,37.0,-111.875
126,28 ,45.0,-101.875
127,30 ,47.0,-110.625
128,36 ,40.0,-119.375
129,33 ,41.0,-111.875
130,30 ,45.0,-105.625
131,30 ,47.0,-108.125
132,30 ,47.0,-109.375
133,39 ,36.0,-121.875
134,33 ,42.0,-111.875
135,30 ,48.0,-105.625
136,36 ,36.0,-119.375
137,28 ,44.0,-103.125
138,35 ,33.0,-114.375
139,35 ,45.0,-116.875
140,38 ,39.0,-119.375
141,30 ,43.0,-105.625
142,32 ,33.0,-106.875
143,30 ,47.0,-111.875
144,30 ,36.0,-106.875
145,32 ,46.0,-111.875
146,30 ,43.0,-108.125
147,30 ,39.0,-106.875
148,28 ,33.0,-103.125
149,39 ,32.0,-121.875
150,28 ,38.0,-101.875
151,41 ,36.0,-124.375
152,33 ,47.0,-114.375
153,35 ,39.0,-113.125
154,35 ,47.0,-118.125
155,28 ,47.0,-103.125
156,41 ,32.0,-123.125
157,35 ,49.0,-118.125
158,41 ,35.0,-124.375
159,32 ,35.0,-109.375
160,32 ,32.0,-111.875
161,30 ,38.0,-104.375
162,32 ,36.0,-108.125
163,28 ,43.0,-103.125
164,32 ,41.0,-109.375
165,30 ,49.0,-106.875
166,38 ,45.0,-123.125
167,36 ,46.0,-119.375
168,36 ,34.0,-116.875
169,35 ,32.0,-115.625
170,28 ,37.0,-104.375
171,30 ,35.0,-104.375
172,28 ,36.0,-104.375
173,30 ,49.0,-110.625
174,28 ,47.0,-101.875
175,30 ,34.0,-104.375
176,30 ,42.0,-105.625
177,28 ,35.0,-101.875
178,30 ,43.0,-106.875
179,38 ,37.0,-121.875
180,33 ,38.0,-114.375
181,35 ,38.0,-115.625
182,28 ,42.0,-101.875
183,39 ,49.0,-123.125
184,30 ,44.0,-106.875
185,36 ,44.0,-118.125
186,36 ,37.0,-120.625
187,28 ,48.0,-103.125
188,38 ,38.0,-121.875
189,33 ,37.0,-110.625
190,35 ,40.0,-115.625
191,30 ,32.0,-105.625
192,35 ,43.0,-114.375
193,32 ,34.0,-106.875
194,33 ,34.0,-113.125
195,30 ,42.0,-104.375
196,36 ,45.0,-119.375
197,35 ,36.0,-114.375
198,36 ,40.0,-118.125
199,35 ,43.0,-123.125
200,38 ,42.0,-118.125
201,38 ,42.0,-119.375
202,28 ,34.0,-101.875
203,33 ,40.0,-114.375
