,ELCC,latitude,longitude
0,21 ,47.0,-115.625
1,19 ,45.0,-113.125
2,22 ,43.0,-115.625
3,16 ,49.0,-108.125
4,16 ,48.0,-108.125
5,25 ,44.0,-119.375
6,22 ,40.0,-115.625
7,13 ,35.0,-103.125
8,10 ,37.0,-103.125
9,16 ,35.0,-111.875
10,14 ,37.0,-108.125
11,11 ,34.0,-101.875
12,17 ,41.0,-110.625
13,24 ,42.0,-116.875
14,11 ,36.0,-101.875
15,11 ,36.0,-104.375
16,17 ,45.0,-109.375
17,17 ,46.0,-109.375
18,27 ,40.0,-123.125
19,22 ,48.0,-120.625
20,25 ,45.0,-119.375
21,11 ,37.0,-101.875
22,11 ,34.0,-103.125
23,11 ,36.0,-103.125
24,28 ,35.0,-121.875
25,16 ,33.0,-110.625
26,19 ,42.0,-111.875
27,25 ,39.0,-121.875
28,13 ,32.0,-104.375
29,27 ,36.0,-121.875
30,14 ,32.0,-108.125
31,19 ,34.0,-114.375
32,24 ,40.0,-116.875
33,16 ,46.0,-108.125
34,28 ,34.0,-121.875
35,24 ,37.0,-118.125
36,11 ,33.0,-101.875
37,24 ,32.0,-118.125
38,14 ,38.0,-109.375
39,27 ,43.0,-124.375
40,28 ,32.0,-121.875
41,21 ,36.0,-115.625
42,24 ,42.0,-118.125
43,24 ,48.0,-123.125
44,17 ,36.0,-113.125
45,17 ,34.0,-113.125
46,24 ,43.0,-118.125
47,22 ,42.0,-115.625
48,23 ,46.0,-116.875
49,21 ,47.0,-114.375
50,16 ,37.0,-110.625
51,14 ,47.0,-104.375
52,25 ,34.0,-119.375
53,21 ,41.0,-114.375
54,24 ,41.0,-118.125
55,16 ,37.0,-111.875
56,11 ,33.0,-105.625
57,19 ,43.0,-110.625
58,16 ,43.0,-108.125
59,21 ,44.0,-114.375
60,19 ,45.0,-111.875
61,21 ,35.0,-115.625
62,13 ,34.0,-108.125
63,13 ,46.0,-103.125
64,27 ,42.0,-121.875
65,24 ,39.0,-116.875
66,11 ,47.0,-101.875
67,21 ,32.0,-116.875
68,21 ,46.0,-115.625
69,22 ,38.0,-116.875
70,17 ,49.0,-110.625
71,25 ,33.0,-119.375
72,19 ,44.0,-110.625
73,16 ,39.0,-109.375
74,21 ,43.0,-114.375
75,19 ,41.0,-111.875
76,19 ,49.0,-113.125
77,14 ,36.0,-108.125
78,21 ,49.0,-116.875
79,19 ,39.0,-113.125
80,24 ,35.0,-118.125
81,16 ,47.0,-108.125
82,30 ,35.0,-123.125
83,13 ,34.0,-109.375
84,13 ,43.0,-103.125
85,16 ,36.0,-110.625
86,16 ,46.0,-106.875
87,16 ,44.0,-108.125
88,13 ,35.0,-104.375
89,24 ,36.0,-119.375
90,13 ,32.0,-105.625
91,19 ,33.0,-114.375
92,17 ,47.0,-111.875
93,22 ,47.0,-118.125
94,28 ,41.0,-124.375
95,13 ,42.0,-104.375
96,25 ,39.0,-120.625
97,22 ,48.0,-121.875
98,25 ,46.0,-124.375
99,18 ,33.0,-113.125
100,27 ,42.0,-120.625
101,11 ,44.0,-101.875
102,14 ,47.0,-105.625
103,13 ,48.0,-103.125
104,16 ,40.0,-110.625
105,17 ,39.0,-111.875
106,19 ,42.0,-110.625
107,16 ,40.0,-109.375
108,25 ,47.0,-124.375
109,21 ,43.0,-113.125
110,14 ,44.0,-105.625
111,24 ,43.0,-116.875
112,11 ,42.0,-101.875
113,21 ,42.0,-114.375
114,16 ,45.0,-106.875
115,30 ,38.0,-124.375
116,14 ,43.0,-105.625
117,21 ,39.0,-115.625
118,11 ,43.0,-101.875
119,21 ,45.0,-114.375
120,14 ,49.0,-105.625
121,25 ,45.0,-120.625
122,11 ,40.0,-103.125
123,28 ,32.0,-123.125
124,13 ,42.0,-103.125
125,24 ,32.0,-119.375
126,22 ,49.0,-124.375
127,28 ,35.0,-124.375
128,16 ,32.0,-111.875
129,27 ,41.0,-120.625
130,14 ,36.0,-109.375
131,25 ,45.0,-123.125
132,13 ,45.0,-103.125
133,27 ,44.0,-120.625
134,17 ,35.0,-113.125
135,11 ,32.0,-103.125
136,22 ,47.0,-119.375
137,30 ,37.0,-123.125
138,25 ,44.0,-121.875
139,24 ,33.0,-118.125
140,13 ,40.0,-105.625
141,21 ,48.0,-118.125
142,11 ,32.0,-101.875
143,19 ,46.0,-113.125
144,16 ,49.0,-109.375
145,13 ,34.0,-104.375
146,22 ,44.0,-116.875
147,17 ,32.0,-113.125
148,25 ,36.0,-120.625
149,27 ,39.0,-123.125
150,14 ,46.0,-105.625
151,30 ,37.0,-124.375
152,21 ,49.0,-120.625
153,16 ,43.0,-106.875
154,25 ,46.0,-120.625
155,21 ,46.0,-114.375
156,11 ,38.0,-105.625
157,13 ,41.0,-104.375
158,19 ,40.0,-113.125
159,30 ,33.0,-123.125
160,22 ,33.0,-116.875
161,22 ,45.0,-115.625
