,ELCC,latitude,longitude
0,3 ,42.0,-109.375
1,2 ,36.0,-109.375
2,7 ,34.0,-119.375
3,7 ,40.0,-118.125
4,8 ,36.0,-121.875
5,3 ,37.0,-111.875
6,3 ,42.0,-113.125
7,10 ,35.0,-123.125
8,3 ,35.0,-111.875
9,10 ,39.0,-123.125
10,2 ,49.0,-106.875
11,10 ,49.0,-121.875
12,7 ,48.0,-119.375
13,8 ,32.0,-121.875
14,3 ,49.0,-109.375
15,7 ,49.0,-118.125
16,2 ,44.0,-108.125
17,8 ,39.0,-120.625
18,5 ,47.0,-114.375
19,3 ,37.0,-109.375
20,7 ,35.0,-119.375
21,11 ,37.0,-124.375
22,5 ,37.0,-118.125
23,2 ,32.0,-109.375
24,3 ,37.0,-110.625
25,5 ,44.0,-116.875
26,3 ,38.0,-109.375
27,2 ,41.0,-106.875
28,3 ,46.0,-110.625
29,8 ,45.0,-120.625
30,3 ,39.0,-115.625
31,5 ,37.0,-116.875
32,0 ,34.0,-108.125
33,7 ,38.0,-120.625
34,3 ,39.0,-113.125
35,2 ,34.0,-110.625
36,7 ,36.0,-119.375
37,11 ,35.0,-124.375
38,3 ,34.0,-113.125
39,5 ,46.0,-115.625
40,5 ,43.0,-116.875
41,10 ,46.0,-121.875
42,2 ,34.0,-109.375
43,8 ,49.0,-119.375
44,2 ,48.0,-106.875
45,7 ,37.0,-120.625
46,3 ,43.0,-111.875
47,3 ,34.0,-111.875
48,7 ,35.0,-118.125
49,5 ,38.0,-115.625
50,3 ,38.0,-111.875
51,2 ,38.0,-110.625
52,8 ,46.0,-120.625
53,10 ,34.0,-123.125
54,3 ,46.0,-111.875
55,3 ,49.0,-110.625
56,11 ,46.0,-124.375
57,3 ,46.0,-109.375
58,8 ,45.0,-123.125
59,5 ,34.0,-116.875
60,3 ,33.0,-111.875
61,5 ,46.0,-113.125
62,8 ,34.0,-121.875
63,7 ,34.0,-118.125
64,3 ,49.0,-108.125
65,7 ,46.0,-116.875
