,ELCC,latitude,longitude
0,11 ,35.0,-105.625
1,21 ,38.0,-104.375
2,7 ,40.0,-110.625
3,17 ,45.0,-105.625
4,3 ,41.0,-121.875
5,53 ,37.0,-123.125
6,3 ,43.0,-111.875
7,2 ,43.0,-118.125
8,28 ,32.0,-104.375
9,7 ,41.0,-119.375
10,8 ,40.0,-120.625
11,3 ,47.0,-110.625
12,2 ,37.0,-115.625
13,5 ,45.0,-123.125
14,22 ,36.0,-101.875
15,2 ,44.0,-110.625
16,22 ,49.0,-105.625
17,22 ,37.0,-110.625
18,33 ,33.0,-111.875
19,10 ,47.0,-109.375
20,14 ,32.0,-106.875
21,10 ,32.0,-110.625
22,22 ,41.0,-101.875
23,46 ,38.0,-103.125
24,7 ,42.0,-114.375
25,33 ,34.0,-103.125
26,0 ,37.0,-118.125
27,2 ,38.0,-119.375
28,0 ,47.0,-115.625
29,0 ,35.0,-115.625
30,11 ,35.0,-106.875
31,8 ,42.0,-119.375
32,55 ,37.0,-124.375
33,3 ,36.0,-115.625
34,0 ,45.0,-110.625
35,5 ,46.0,-120.625
36,11 ,33.0,-108.125
37,19 ,41.0,-103.125
38,8 ,39.0,-121.875
39,5 ,44.0,-111.875
40,39 ,47.0,-103.125
41,22 ,34.0,-119.375
42,27 ,32.0,-103.125
43,69 ,32.0,-123.125
44,2 ,39.0,-106.875
45,10 ,48.0,-109.375
46,5 ,42.0,-120.625
47,0 ,49.0,-114.375
48,8 ,42.0,-105.625
49,1 ,40.0,-106.875
50,36 ,49.0,-103.125
51,57 ,36.0,-124.375
52,8 ,33.0,-105.625
53,27 ,38.0,-120.625
54,0 ,46.0,-115.625
55,13 ,32.0,-115.625
56,2 ,42.0,-111.875
57,1 ,48.0,-118.125
58,0 ,38.0,-114.375
59,71 ,35.0,-123.125
60,9 ,32.0,-113.125
61,53 ,35.0,-120.625
62,21 ,49.0,-106.875
63,8 ,33.0,-118.125
64,3 ,45.0,-121.875
65,27 ,37.0,-101.875
66,8 ,40.0,-111.875
67,24 ,35.0,-109.375
68,16 ,42.0,-109.375
69,11 ,37.0,-113.125
70,2 ,46.0,-116.875
71,2 ,43.0,-116.875
72,2 ,47.0,-121.875
73,0 ,49.0,-120.625
74,8 ,46.0,-108.125
75,19 ,37.0,-104.375
76,5 ,41.0,-116.875
77,22 ,40.0,-124.375
78,8 ,40.0,-113.125
79,10 ,35.0,-111.875
80,1 ,41.0,-111.875
81,7 ,45.0,-118.125
82,7 ,36.0,-104.375
83,0 ,46.0,-110.625
84,73 ,33.0,-123.125
85,46 ,32.0,-119.375
86,5 ,44.0,-114.375
87,19 ,32.0,-109.375
88,0 ,40.0,-121.875
89,3 ,34.0,-109.375
90,17 ,33.0,-114.375
91,0 ,36.0,-116.875
92,21 ,42.0,-103.125
93,7 ,38.0,-111.875
94,32 ,47.0,-101.875
95,16 ,48.0,-106.875
96,11 ,32.0,-118.125
97,0 ,46.0,-119.375
98,11 ,40.0,-104.375
99,19 ,34.0,-114.375
100,3 ,39.0,-119.375
101,11 ,46.0,-103.125
102,8 ,44.0,-101.875
103,2 ,40.0,-108.125
104,8 ,34.0,-115.625
105,8 ,43.0,-124.375
106,13 ,45.0,-120.625
107,57 ,38.0,-121.875
108,8 ,49.0,-110.625
109,17 ,34.0,-113.125
110,10 ,44.0,-103.125
111,0 ,48.0,-119.375
112,0 ,39.0,-114.375
113,5 ,33.0,-115.625
114,22 ,33.0,-113.125
