,ELCC,latitude,longitude
0,11 ,35.0,-118.125
1,5 ,37.0,-111.875
2,13 ,37.0,-101.875
3,0 ,41.0,-123.125
4,3 ,33.0,-109.375
5,16 ,34.0,-119.375
6,41 ,35.0,-121.875
7,5 ,36.0,-118.125
8,3 ,41.0,-106.875
9,2 ,46.0,-113.125
10,13 ,39.0,-124.375
11,27 ,46.0,-105.625
12,16 ,38.0,-124.375
13,5 ,32.0,-109.375
14,3 ,35.0,-111.875
15,2 ,38.0,-110.625
16,17 ,35.0,-105.625
17,8 ,42.0,-108.125
18,0 ,48.0,-121.875
19,28 ,47.0,-104.375
20,11 ,32.0,-101.875
21,0 ,47.0,-121.875
22,7 ,49.0,-110.625
23,21 ,33.0,-124.375
24,10 ,40.0,-121.875
25,14 ,36.0,-119.375
26,3 ,44.0,-121.875
27,10 ,33.0,-115.625
28,8 ,33.0,-114.375
29,2 ,43.0,-121.875
30,5 ,42.0,-123.125
31,0 ,49.0,-114.375
32,32 ,46.0,-104.375
33,5 ,36.0,-108.125
34,14 ,33.0,-104.375
35,35 ,32.0,-121.875
36,22 ,48.0,-103.125
37,16 ,42.0,-101.875
38,19 ,49.0,-105.625
39,28 ,48.0,-104.375
40,27 ,35.0,-123.125
41,2 ,46.0,-121.875
42,11 ,45.0,-123.125
43,16 ,41.0,-104.375
44,2 ,45.0,-114.375
45,0 ,49.0,-121.875
46,7 ,32.0,-115.625
47,0 ,47.0,-114.375
48,21 ,44.0,-120.625
49,3 ,35.0,-110.625
50,17 ,41.0,-103.125
51,8 ,32.0,-106.875
52,0 ,43.0,-110.625
53,0 ,48.0,-123.125
54,24 ,47.0,-101.875
55,7 ,34.0,-108.125
56,11 ,35.0,-109.375
57,3 ,40.0,-114.375
58,2 ,39.0,-111.875
59,3 ,43.0,-118.125
60,11 ,45.0,-105.625
61,5 ,44.0,-116.875
62,7 ,42.0,-118.125
63,8 ,44.0,-119.375
64,8 ,41.0,-124.375
65,17 ,32.0,-104.375
66,5 ,33.0,-113.125
67,10 ,42.0,-109.375
68,3 ,46.0,-118.125
69,2 ,34.0,-110.625
70,0 ,44.0,-115.625
71,2 ,40.0,-106.875
72,19 ,37.0,-124.375
73,5 ,33.0,-110.625
74,16 ,36.0,-103.125
75,3 ,37.0,-121.875
76,7 ,32.0,-113.125
77,3 ,34.0,-109.375
78,2 ,38.0,-109.375
79,2 ,37.0,-119.375
80,2 ,48.0,-118.125
81,8 ,42.0,-119.375
82,3 ,39.0,-110.625
83,3 ,45.0,-108.125
84,41 ,34.0,-121.875
85,2 ,45.0,-116.875
86,35 ,32.0,-120.625
87,13 ,39.0,-121.875
88,16 ,46.0,-101.875
89,11 ,37.0,-104.375
90,24 ,45.0,-101.875
91,19 ,49.0,-106.875
92,7 ,37.0,-106.875
93,24 ,45.0,-124.375
94,3 ,45.0,-118.125
95,7 ,43.0,-113.125
96,2 ,45.0,-113.125
97,3 ,47.0,-120.625
98,2 ,37.0,-118.125
99,5 ,37.0,-108.125
100,2 ,47.0,-113.125
101,8 ,42.0,-115.625
102,3 ,38.0,-106.875
103,8 ,39.0,-113.125
104,2 ,42.0,-113.125
105,22 ,37.0,-120.625
106,24 ,32.0,-123.125
107,3 ,37.0,-110.625
108,0 ,40.0,-123.125
109,13 ,39.0,-103.125
110,7 ,38.0,-105.625
111,3 ,47.0,-111.875
112,3 ,40.0,-105.625
113,5 ,36.0,-120.625
114,3 ,37.0,-113.125
115,0 ,46.0,-114.375
116,5 ,47.0,-118.125
117,2 ,47.0,-123.125
118,17 ,49.0,-108.125
119,2 ,39.0,-106.875
120,5 ,41.0,-109.375
121,11 ,46.0,-109.375
122,0 ,45.0,-110.625
123,30 ,48.0,-106.875
124,11 ,45.0,-119.375
125,41 ,33.0,-120.625
126,7 ,35.0,-113.125
127,2 ,38.0,-108.125
128,0 ,45.0,-115.625
129,7 ,33.0,-106.875
130,0 ,48.0,-114.375
131,17 ,42.0,-104.375
